Date,00-01,01-02,02-03,03-04,04-05,05-06,06-07,07-08,08-09,09-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-00,Baseload,Peakload
2025-03-01,125.56,118.93,116.34,108.45,107.08,110.27,116.02,132.76,134.79,131.22,116.1,103.32,96.65,88.05,83.5,89.07,106.42,128.6,136.71,138.25,131.56,123.76,121.1,119.92,116.02,112.72
2025-03-02,124,107.87,99.48,93.33,94.72,94.55,96.85,103.33,103.33,89,68.3,49,27.5,-6.97,-6.73,50.97,79.77,119.17,139.68,146.57,133.63,120.8,120.92,112.86,90.08,71.63
2025-03-03,108.59,104.12,103.17,100,103.65,116.93,137.62,163,148.99,122.72,100.18,67.44,8.21,36.68,62.86,85.12,106.83,136.87,168.75,175.8,150.2,127.18,125.43,123.35,111.82,101.7
2025-03-04,121.56,110.07,104.19,105.08,100.97,110.17,135.53,169.51,141.95,120.41,100.2,82.08,19.01,0.49,54.76,81.91,108.17,139.46,170.42,164.18,134.28,115.83,114.57,107.82,108.86,98.59
2025-03-05,92.29,90,85.08,81.1,83.09,93.18,117.08,140.96,153,124.99,91.82,-19.53,-30.3,-12.49,0.13,49.02,84.33,123.97,142.85,146.32,122.22,108.22,108.8,97.87,86.42,71.18
2025-03-06,84.62,83.96,83.87,82.89,87.89,92.55,128.94,144.45,108.5,78.77,50.97,0,-7.16,-3.43,13.16,63.61,97.12,128.67,136.79,150,128.7,101.7,100.65,90.63,84.49,68.08
2025-03-07,84.3,83.06,83.99,82.09,91.23,104.77,113.73,135.9,117.92,82.11,63.94,31.81,12.79,7.53,33.41,69.98,102.71,114.02,162.1,157.08,128.27,109.49,103.6,97.3,90.55,79.62
2025-03-08,113.33,95.37,90.21,90.27,90.23,93.86,106.92,103.82,98.04,72.54,18.05,1.14,-6.09,-0.81,0.07,39.6,76.04,121.47,134.2,112.5,91.33,83.3,82.27,80.54,74.51,55.56
2025-03-09,78.88,80.1,78.75,85,86.08,88.45,88.15,83.61,60.39,29.27,10.1,-11.55,-21.88,-13.56,-4.25,17.39,75.19,104.18,122.84,133.52,129.58,120.87,108.52,101.74,67.97,41.8
2025-03-10,93.67,90.16,90.06,89.7,86.83,97.23,130.03,143.72,132.44,97.82,84.03,77.93,76.02,77.32,81.9,89.19,110.73,122.58,147.12,155.76,130.94,115.82,104.92,96.15,105.09,104.4
2025-03-11,100.38,97.45,97.33,97.16,96.42,104.01,102.55,125.3,134.85,123.49,101.25,96.23,94.92,95.87,98.99,105.03,115.77,118.4,147.91,167.91,142.26,128.6,117.24,106.69,113.17,116.72
2025-03-12,100.83,98.48,96.85,95.36,97,102.44,118.83,134.92,137.54,125,102.66,99.39,97.93,97,99.57,107.02,116.52,127.02,171.79,177.97,147.15,132.2,120,109.91,117.22,121.62
2025-03-13,108.55,102.8,100.02,96.69,96.57,104.9,129.39,155.02,156.39,137.12,123.7,114.43,108.46,104.71,105.72,106.74,113.4,134.1,166.05,173.47,149,135.69,123.87,112.05,123.29,128.69
2025-03-14,109.09,106,105.9,103.83,105.3,113.53,138.7,155.04,153.8,131.76,111.66,107.98,107.21,102.04,107.57,105.98,117.14,125.2,144.78,150.72,130.01,111.39,114,105.17,119.33,122.15
2025-03-15,112.15,103.14,96,89.9,86.9,90.55,97.01,99.42,98.68,86.27,72.61,66.87,57.2,48,54.51,63.21,78.31,111.71,125.75,132.96,121.46,108.5,105.02,95.25,91.72,83.01
2025-03-16,90.01,85.79,79.62,78.18,78.6,80.51,85.14,82.07,77.95,57.94,24.31,-3.59,-15.82,-5.76,-0.78,31,69.6,108.26,124.87,140,135.93,119.2,113.66,97.28,72.25,50.67
2025-03-17,108.62,104.38,91.01,80.91,85.85,103.3,135.18,152.87,149.8,124.1,93.65,88.33,87.93,77.36,50.36,69.44,90.63,127.87,150.97,170,141.5,115.34,107.73,93.5,108.36,106.7
2025-03-18,92.2,89.99,91.4,87.23,91.24,109.99,138.18,136.68,108.02,72.35,18.21,-10.59,-21.3,-4.8,5.81,43.23,82,122.65,136.09,157.03,141.07,117.97,109.96,100.42,83.96,59.06
2025-03-19,105.4,100,97.05,96.1,99.68,116.21,145.37,145.52,108.1,77,26.57,0.08,-0.63,-0.13,1.21,56.77,94.43,129.69,189.36,188.64,138.07,123.51,112.94,105.06,94,72.59
2025-03-20,102.93,89.79,89.8,88.41,83.5,102.64,128.73,131.21,98.56,72.16,33.26,3.42,0.43,0.65,13.23,61.04,94.58,126.37,167.72,167.2,134.44,118.64,109.43,98.83,88.21,69.89
2025-03-21,108.01,94.87,93.47,93.38,85.71,99,121.6,121.84,91.79,65.78,40.74,7,-4.68,-0.85,1.4,8.91,43.52,84.29,104.9,81.08,68.12,45.76,32.2,24.17,63,43.66
2025-03-22,31.28,16.09,12.88,10.56,12.98,15.11,14.44,19.88,37.94,37.68,26.33,25.1,23.23,3.91,4.65,22.56,40,74.97,119.77,149.03,91,76.55,71.91,66.67,41.86,47.1
2025-03-23,91,66,76.99,62.54,61.62,60.29,63.52,67.14,50.65,23.1,13.78,9.6,13.49,5.01,11.46,41.37,84.42,114.28,135.34,140.38,137.67,127.13,121.97,114.24,70.54,53.57
2025-03-24,107.16,100.38,97.65,94.79,96.23,111.6,134.75,158,156.74,131.52,110,99.24,94.43,91.5,92.91,99.13,114.19,134.63,173.09,187.77,160.75,134.29,121.38,112.36,121.44,123.76
2025-03-25,99.42,99,97.15,96.4,95.51,101.69,127.26,139.1,127.51,105.99,90,78.72,70.11,68.88,77.43,88.82,100,124.64,150.11,165.1,148.6,122.91,112.5,102.05,107.87,103.94
2025-03-26,101.02,97.96,97.34,95.81,91.58,95.58,124.13,137.49,135.98,110.54,98.16,95.13,94.17,84.4,88,91.17,97.13,125,153.36,165.89,147.23,123.8,115.08,105.15,111.3,111.58
2025-03-27,103.21,96.16,95.74,93.81,92.16,102.01,125.05,136.47,123.5,89.92,76.03,45.48,27.97,6.67,29.04,65.1,82.96,116.62,147.14,165.84,140.2,122.74,111.6,99.58,95.63,81.36
2025-03-28,89.6,79.05,78.98,77.14,78.47,100,122.8,122.2,102.08,80.67,34.4,8.18,4.92,2.45,14.48,65.43,98.54,114.06,136,147.73,141.8,118.6,112.5,106.67,84.86,67.41
2025-03-29,99.67,92.6,85.32,83.6,86.12,84.67,88.3,89.52,81.57,67.58,56.23,57.34,57.8,2.65,3.67,24.33,54.14,84.44,130.22,137.9,110.95,89.79,76.65,61.95,75.29,63.16
2025-03-30,45.68,15.81,5.04,5.04,1.2,0.09,0.04,0.03,0.05,-0.04,-4.31,-12.51,-13,-38.05,-38.27,-17.4,-4.01,0.14,57.65,62,62,60.73,62.53,58.9,13.23,-0.65
2025-03-31,65.75,61.54,62.23,62.81,62.36,78.85,103.42,144.33,174.26,131.96,99.35,77.79,50.55,29.18,37.42,50.62,57.32,77.91,114.46,157.5,166.4,126,110.74,100.56,91.8,88.19
2025-04-01,99.94,92.31,90.33,89.76,88.04,96.41,117.98,167.31,159.37,105.79,73.36,48.99,14.48,-9.02,-29.9,-0.07,36.49,61.81,96.21,130.8,127.45,100.89,91.06,77.04,80.28,57.36
2025-04-02,64.8,61.73,61.4,61.98,62.5,76.06,105.69,143.56,122.48,77.19,40.87,-2.63,-14.47,-50,-61.94,-48.19,-24.25,0.32,69.78,108.4,103.04,86.88,74.8,66.5,49.44,18.13
2025-04-03,60.46,55.32,54.55,54.81,55.4,68.72,112.68,148.94,133.3,79.11,37.12,-0.09,-2.61,-19.32,-13.32,-0.49,7.56,65.95,126.31,158.43,150.99,128,110.71,102.03,69.77,47.66
2025-04-04,103.78,97.78,98.87,97.75,98.71,103.43,127.07,159.92,136.63,94.41,58.91,7.82,0,-3.15,-2.9,-0.08,22.52,65.69,103.22,132.66,131,104.32,93.38,87.65,79.97,51.31
2025-04-05,94.26,90.57,89.68,90.48,88.75,86.93,87.65,96.92,93.48,55.53,0.66,-0.72,-14.65,-60.72,-55.8,-29.91,-4.24,0.15,61.62,91.08,99.04,84.6,78.99,68.75,49.71,11.37
2025-04-06,70.45,59.86,59.63,63.64,65,71.71,73.17,74.8,40.09,0.1,-2,-27.52,-60.01,-106.37,-114.95,-70.23,-19.03,0.57,88.55,115,126.55,115.65,107.18,96.96,34.53,-12.98
2025-04-07,83.33,81.3,78.3,79.61,83.02,92.15,115.61,179.02,145,104.56,78.72,51.15,11.65,2.19,0,31.04,57.77,87.38,109.37,145.03,157.7,137.78,115.83,104.03,88.81,68.66
2025-04-08,87.05,83.35,83.98,80.73,82.02,87.99,126.59,148.56,136.77,91.24,69.66,48.98,18.24,13.27,20.28,42.48,58.21,77.35,104.06,124.21,145.05,136.1,112.36,97.2,86.49,67.06
2025-04-09,92.15,81.16,81.88,83.39,81.12,90.92,123.31,128.26,123,95,76.15,45.79,10.48,1.19,-0.04,18.41,45.79,64.44,88.17,112.65,123.56,100.4,91.42,84.62,76.8,56.75
2025-04-10,79.88,81.5,82.47,81.08,79,82.14,110,140.08,129.26,98.73,87.99,61.48,34.48,2.18,0.07,1,44.83,63.42,86.76,127.73,129.98,93.69,87.3,79.22,77.68,61.49
2025-04-11,100,101.79,91.95,89.58,90,79.56,91.16,113.35,130.67,112,37.94,2.16,2.27,-3.04,-2.85,-0.09,-0.14,59.59,99.04,123.9,144.5,123.05,110,98.55,74.79,46.79
2025-04-12,99.93,96.23,93.35,83.43,84.24,84.05,87.48,84.08,88.58,59.22,20.19,0,-9.15,-60.63,-91.29,-44.13,-0.05,49.73,90.52,123.16,115.64,88.31,78.47,63.53,53.54,18.85
2025-04-13,59.38,52.43,40.34,27.59,29.63,30.99,29.01,27.75,19.96,8.43,0,-0.02,-1.99,-18.84,-25.38,-9.93,-0.01,16.42,83.86,101.21,110.8,108.06,93.57,87.18,36.27,14.48
2025-04-14,76.75,74.42,74.54,74.57,75.7,83.44,97.31,150.52,142.76,98.15,80.93,64.75,60.54,53.41,50.32,60.99,70.09,84.73,99.39,139,147.12,95.8,76.19,70.59,87.58,83.76
2025-04-15,72.07,67.59,63.25,60.42,58.32,56.48,72.63,90.9,97,76,110.85,9.17,4.1,4.9,7,59.89,68.08,80,100.34,123.38,130.05,105.05,95,87.27,70.82,61.73
2025-04-16,84.65,77.21,76.91,64.33,66,79.73,97.98,117.82,109.94,93.8,72.33,55.46,33.99,21.68,24.94,54.81,57.06,87.65,108.83,132.44,136.63,119.82,109.1,98.59,82.57,71.08
2025-04-17,87.14,82.24,79.21,77.21,78.01,82.73,103.91,122.33,131.29,124.5,112.84,84.62,73.42,71.8,68.66,72.37,83.23,94.15,111.15,124.71,119.36,121.61,98.9,96.26,95.9,96.06
2025-04-18,110.6,98.07,99.06,92.19,82.4,74.18,82.34,106,125.84,120,101.82,75.69,67.76,49.4,47.12,48.81,60,80.36,99.24,116.63,119.52,110.03,95.54,83.82,89.43,82.72
2025-04-19,77.72,72.3,76.47,73.96,76.84,80.04,85.92,82.63,76.68,69.13,28.94,4.54,0,-2.88,-17.56,-1.71,0.2,50,85.05,103.77,114.67,116.83,100.39,92.15,60.25,33.01
2025-04-20,96.88,88.87,102.08,93.8,98.08,123.28,122.85,105.57,127.5,23.93,-0.02,-0.02,-13,3.97,-7.58,-4.2,0,80.99,104.92,124,129.4,144.43,121.85,109.71,74.05,36.71
2025-04-21,110,94.65,97.88,98.61,95.99,98.27,100,94.65,91.3,93.3,75.4,52.51,20.44,8.91,10,10.96,55.98,99.46,103.06,122.85,140,132.1,122.77,108,84.88,62.01
2025-04-22,95.67,88.67,87.39,85.01,83.65,94.15,115.11,146.14,147,118.52,98.52,90.94,81.33,69.52,66.51,77.77,82,94.72,108.22,168.27,185.14,150.11,120.3,106.6,106.72,100.28
2025-04-23,97.78,89.78,87.54,85.3,88.16,93.83,122.04,150.1,128.84,108.48,93.21,97.75,82.75,87.93,84.6,92.86,92.27,101.34,122.56,142.7,143.17,123.58,107.49,92.63,104.86,102.94
2025-04-24,91.23,86.39,84.12,84.15,80,85.87,103.57,114.56,117.4,111.2,97.96,93.76,81.51,78.95,76.57,75.5,78.84,86.11,96.06,108.17,118.71,114.48,106.53,93.1,94.36,91.84
2025-04-25,86.85,78.46,79.08,77.84,80,89.17,101.89,113.39,112.92,114.47,108.2,92.22,64.17,45,34.97,47,58.01,81.11,97.15,114.53,128.6,109.63,100.37,92.09,87.8,80.81
2025-04-26,94.04,86.22,83.6,83,82.38,84.98,91.53,94.3,102.09,34.45,2.55,-0.01,-6.58,-12.87,-9.75,-2.13,-0.02,30.99,80,100.71,123.8,116.62,93.18,89.6,60.11,26.62
2025-04-27,97.8,100.44,91.9,95,81.8,95.22,92.46,76.21,37.19,0.04,-3,-27.92,-162.78,-266,-200,-49.95,-5.17,18.35,89.4,110.75,125.05,109.84,99,93.66,29.14,-38.26
2025-04-28,91.49,85.1,84.33,84.68,92.3,95.92,138.5,131.09,96.79,67.37,10.01,-0.01,-3.67,-5.9,-6.18,-1.54,1.53,67.26,90.02,113.89,157.4,127.76,104.99,95.88,71.63,35.8
2025-04-29,89.47,85.08,80.31,77.64,76.76,83,104.62,111.19,103.7,82.94,9.13,0,-0.76,-1.9,-1.66,-0.01,11,72.07,96.9,113.59,119.62,127.03,104.79,96.5,68.38,40.42
2025-04-30,95,89.96,86.17,88.19,89.07,93.78,114.69,120.5,103.97,103.3,7.08,0,-1,-6.21,-3,-0.02,15.22,76.02,97.78,121.56,174.17,127.55,108.25,97.61,74.99,42.89
2025-05-01,91.26,86.09,84.23,85.57,84.18,79.3,86.18,86.71,111,0,-3,-40.1,-139.52,-159.38,-118.09,-49.99,-5.17,45.75,100.2,127.8,162.32,126.7,110.74,96.3,43.71,-10.88
2025-05-02,104.8,114.86,104.77,84.57,75.6,68.29,94.34,103.9,108.9,109.94,0.85,-0.01,-0.8,-3,-4,-0.08,0.3,57.44,93.36,100.05,111.24,116.33,101.85,91.44,68.12,38.58
2025-05-03,91.9,86.84,86.5,90.56,93.9,95.81,100.63,96.5,98,13.53,0.01,-0.01,-1.16,-3.04,-2.69,-0.03,0,25.4,55.71,72.82,84.7,84.69,80.37,68.83,54.99,21.55
2025-05-04,57.67,41.91,30.33,20.57,19.24,15.58,13.62,7.83,2.93,0,-0.01,-0.01,-0.02,-2,-5.01,-1.59,-0.01,8.05,69.95,87.46,95.2,110.08,103.29,85,31.67,13.31
2025-05-05,84,74.4,81.24,85.16,81.21,88.27,115.89,114.51,94.22,72.54,61.8,47.14,-9.56,0,-14.72,0.4,16.16,66.93,75.3,97.06,119.27,117.42,100,87.18,68.99,42.27
2025-05-06,58.51,67.57,76.82,76.9,79.68,70,85,122.88,103.71,77.78,55.53,44.88,33.52,27.95,33.44,48.26,54.77,67.51,79.9,112.81,136.61,126.22,112.58,99.97,77.2,61.67
2025-05-07,85.59,80.08,79.51,82.83,95,102.53,131.68,132.23,129.2,95.43,76.36,60,49.98,48.72,51.7,58.65,64,73.74,91.79,111.02,125,120.8,103.94,91.12,89.2,75.88
2025-05-08,89.17,85.25,85.04,85.52,93.75,106.37,121.13,130,127.59,93.46,77.66,56.02,46,41.63,46.49,55.31,65.81,70.55,84.7,117,128,117.4,108.49,100.14,88.85,73.52
2025-05-09,101.66,88.28,85.85,87.04,92.9,88.33,140.87,121,100.61,75.29,41.33,0.22,-0.37,-0.02,-0.01,0.06,40.47,61.75,55.54,80,114.29,122.5,104.8,96.4,70.78,37.91
2025-05-10,114.26,94,90.09,93.31,98.9,97.95,95.47,94.63,61.61,7.7,-0.07,-22.97,-83.73,-140.77,-110.81,-49.49,-5.88,17.84,75.63,96.52,131.25,105.8,99.96,87.46,43.69,-12.87
2025-05-11,101.25,87.47,88.3,86.74,86.4,86.26,79.46,60.07,4.96,-0.1,-12.01,-86.91,-450,-462.33,-378.67,-110,-18.47,-0.11,69.35,108.28,127,120,93.32,80.39,-9.97,-111.33
2025-05-12,79.15,74.83,74.73,75.06,77.73,86,109.8,114.85,106.21,58.02,4.73,-0.01,-0.1,-30,-4,-0.02,-1.64,57.23,85.61,119.81,117.72,119.06,101.98,87.99,63.11,32.99
2025-05-13,84.22,80.3,81.92,89.94,92.25,92.88,113.94,122.05,104.45,72.76,16.25,-0.82,2.29,-26.44,-7.3,-3.23,0.63,64.06,90.07,125,149.34,138.89,112.3,95.96,70.49,36.48
2025-05-14,92.56,83.08,80.66,80.81,91.82,102.22,106.79,120,104.85,66.34,0.25,-0.02,-27.77,-56.03,-60.43,-22.21,-1.41,29.14,78.74,100.04,124.86,110.73,109.22,91.67,58.58,17.62
2025-05-15,97.51,87.7,77.81,76.97,81,92.36,102.7,112,124.46,114.01,13.07,2.43,3.85,15.69,15.77,-0.02,-0.23,1.27,62.12,89.75,99.35,124.34,120.74,101.35,67.33,36.85
2025-05-16,98.03,91.9,83.36,88.38,92.27,118.76,118.42,121.17,119.85,60.92,7.62,-0.33,-2.67,-11.64,-24.89,-18.46,-4.05,53.98,79.07,91.9,94.91,126,123.8,110.6,67.45,29.28
2025-05-17,96,101.48,99.85,95.88,94.51,86.27,95.57,98.08,54.02,0.63,-0.05,-4.11,-4.88,-10.02,-11.26,-5.78,-1.31,4.46,61.38,100,108.77,151.17,137.19,95.81,60.15,15.26
2025-05-18,109.8,105,102.3,101.07,102.16,101.22,96,91,109,23.54,0.03,-0.2,-2,-7.37,-15,-8.97,-0.2,8.05,82.61,88.14,110.6,128.87,114.6,98.67,64.12,23.14
2025-05-19,115,98.07,93.56,89.95,84.81,96.9,128.47,123.6,123.6,88.86,59.31,26.65,12.77,5,8,24.54,59.9,81.23,97.9,118,135.7,127.95,107.67,94.21,83.4,58.81
2025-05-20,104.21,100.19,93.76,90.96,82.41,95.83,132.25,124.3,128.51,102.81,52.58,15.95,1,0.85,0.87,7.62,50.68,77.27,90.1,115.46,150.53,124.8,103.22,89.05,80.63,53.64
2025-05-21,110,102.33,97.9,94.9,93.7,95,128.46,113.26,133,128.8,112.5,81,60,48.18,40,45.45,60.2,87.37,86.32,132.48,142.33,149,137,114.9,99.75,84.61
2025-05-22,92.07,82.77,85.7,78.47,70.99,79.25,93.14,109.5,87.03,75.68,45.97,49.69,10.77,0,-0.01,-3.27,0.13,2.67,44.05,87.74,94.17,104.14,109.32,90.24,62.09,33.37
2025-05-23,77.73,74.52,69.67,68.57,71.06,82.92,100.1,107.57,91.19,67.26,54.28,44.53,13.64,0.98,0.34,1.05,19.49,54.09,76.26,93.56,114.59,120.24,118.05,97.4,67.46,43.06
2025-05-24,85.85,80.41,74.88,70.76,68.67,62.5,61.36,62.01,46.21,12.26,0,-0.06,-0.08,-0.11,-0.08,0.93,5.67,44.47,72.83,92.58,95.09,94.82,85,67.23,49.3,22.89
2025-05-25,22.01,19.65,14.1,8.39,3.91,2.06,0.81,0.83,0.02,-0.32,-2.69,-7.22,-13.4,-24.21,-26.09,-21.12,-16.38,-0.04,7.81,70.65,83.5,92.8,88.62,78.08,15.91,-2.75
2025-05-26,75.89,67.27,57.09,55.54,59.63,66.95,93.25,123.23,103.63,72.04,8.55,-0.16,-1,-1.72,-1.15,-1.41,0.91,15.68,76.33,91.21,128.15,134.01,104.64,82.65,58.8,30.24
2025-05-27,72.14,61.4,45.84,32.76,32.69,49.75,57.7,62.26,62.12,45.72,3.66,2.62,0.02,-0.04,-0.07,2.19,42.99,75.82,94.73,113.98,127.52,112.45,100.91,81.75,53.37,36.98
2025-05-28,65.37,54.89,53.56,46.68,49.68,58.38,78.5,93.67,93.42,81.65,62.14,52.26,47.93,42.37,39.02,31.86,49.51,66.09,80.8,99.66,120.95,178.5,144.81,103.59,74.8,62.23
