Date,00:00-00:15,00:15-00:30,00:30-00:45,00:45-01:00,01:00-01:15,01:15-01:30,01:30-01:45,01:45-02:00,02:00-02:15,02:15-02:30,02:30-02:45,02:45-03:00,03:00-03:15,03:15-03:30,03:30-03:45,03:45-04:00,04:00-04:15,04:15-04:30,04:30-04:45,04:45-05:00,05:00-05:15,05:15-05:30,05:30-05:45,05:45-06:00,06:00-06:15,06:15-06:30,06:30-06:45,06:45-07:00,07:00-07:15,07:15-07:30,07:30-07:45,07:45-08:00,08:00-08:15,08:15-08:30,08:30-08:45,08:45-09:00,09:00-09:15,09:15-09:30,09:30-09:45,09:45-10:00,10:00-10:15,10:15-10:30,10:30-10:45,10:45-11:00,11:00-11:15,11:15-11:30,11:30-11:45,11:45-12:00,12:00-12:15,12:15-12:30,12:30-12:45,12:45-13:00,13:00-13:15,13:15-13:30,13:30-13:45,13:45-14:00,14:00-14:15,14:15-14:30,14:30-14:45,14:45-15:00,15:00-15:15,15:15-15:30,15:30-15:45,15:45-16:00,16:00-16:15,16:15-16:30,16:30-16:45,16:45-17:00,17:00-17:15,17:15-17:30,17:30-17:45,17:45-18:00,18:00-18:15,18:15-18:30,18:30-18:45,18:45-19:00,19:00-19:15,19:15-19:30,19:30-19:45,19:45-20:00,20:00-20:15,20:15-20:30,20:30-20:45,20:45-21:00,21:00-21:15,21:15-21:30,21:30-21:45,21:45-22:00,22:00-22:15,22:15-22:30,22:30-22:45,22:45-23:00,23:00-23:15,23:15-23:30,23:30-23:45,23:45-00:00,Baseload,Peakload
2025-10-11,105.77,98.19,88.08,83.97,92.09,89.52,87.4,87.17,87.99,88.63,89.1,88.18,87.17,85.21,85.8,83.71,84.71,84.07,83.13,84.28,82.81,85.73,85.7,88.24,87.87,88.97,91.2,93.02,96.71,95.06,97.62,97.62,103.96,103.26,101.37,93.36,113.55,103.52,92.69,76.1,108.25,92.81,76.05,76.79,86.85,74.47,64.93,57.31,69.4,63.44,55.17,51.33,44.87,41.4,36.79,39.04,35.59,41.63,44.99,54.18,53.97,77.72,93.37,88.53,68.6,84.77,101.59,117.94,89.62,105.04,131.86,153.63,118.95,126.44,135.24,147.07,133.72,142.23,133,121.29,148.6,129.89,108.67,100.66,127.99,115.62,116.45,98.83,126.77,113.05,101.57,93.16,105.1,95.65,93.18,87.1,92.13,88.08
2025-10-12,108.95,105.82,89.14,82.36,104.56,98.07,87.45,86.96,98.74,89.58,86.73,88.13,92.28,88.5,88.44,83.09,80.11,85.37,95.2,95.53,86.67,82.68,95.71,95.34,87.31,89.12,92.12,90.47,100.02,86.3,87.57,86.36,103.89,88.7,86.68,76.87,104.8,89.34,72.81,80.33,96.39,86.23,74.52,74.95,78.42,75.12,75.22,75.51,65.43,60.4,48.62,43.99,52.9,51.15,48.72,48.01,61.04,63.31,72.35,80.71,79.55,81.58,95.56,103.39,82.08,94.28,104.17,113.89,94.85,111.72,124.47,133,105.94,113.4,119.03,132.78,120.55,120.54,126.36,120.46,124.17,124.1,117.84,114.35,122.43,119,107.2,103.23,124.06,115.53,104.04,97.36,103.81,95.58,93.24,86.47,92.51,87.79
2025-10-13,106.42,94.51,91.99,89.85,92.46,90.07,93.75,93.51,94.75,94.09,92.02,92.78,93.26,93.01,92.98,97.49,98.11,95.39,98.31,104,95.64,101.51,102.07,119.52,89.47,116.75,144.03,177.67,146.81,205.02,236.38,241.71,246.66,222.96,175.68,136.99,194.03,148.76,134.03,107.32,144.46,135.47,121.14,110.51,132.94,114.11,105.73,100.37,105.71,97.61,93.89,89.69,97.15,94.34,91.41,88.12,84.8,90.83,102.18,108.41,93.99,99.92,111.2,126.16,107.97,120.15,142.55,171.31,105.33,135.7,197.36,277.66,190.52,253.9,350.75,386.58,392.38,335.86,265.88,212.18,273.23,209.27,151.09,132.66,177.43,145.28,124.92,118.51,146.61,134.94,117.71,108.78,126.55,115.46,110.09,106.64,140.91,157.35
2025-10-14,114.93,116.53,108.06,103.02,107.5,105.58,104.09,101.77,104.85,101.63,100.44,98.81,102.33,101.86,101.04,102.69,100.52,102.57,102.94,109.18,105.38,112.89,117.54,135.49,110,135.94,174,211.21,173.1,188.67,205.42,187.66,230.97,223.53,167.01,140.76,215.71,153.83,134.11,122.13,173.15,130.54,114.88,107.28,138.66,124.57,119.35,110.17,116.24,114.93,110.52,102.69,108.92,107.08,109,109,97.8,114.94,128.87,146.55,110.65,119.51,132.68,168.31,112.11,126.9,179.36,257.86,123.11,164.89,248.82,367.62,265.4,335.18,456.97,508.38,493.94,448.63,372.68,301.7,326.28,243.84,182.22,143.23,209.23,167.22,154.49,132.48,149.83,134.41,124.2,118.3,128.86,121.44,112.67,109.96,162.23,188.91
2025-10-15,126.77,116.37,118.48,117.36,121.94,116.75,113.42,112.63,113.21,113.21,110.44,108.73,109.26,108.26,107.23,107.42,107.47,109.52,112.22,116.94,113.21,117.9,122.3,135.97,113.59,132.92,207.6,242.43,318.87,375.08,345.25,313.53,354.61,304.77,247.13,198.28,252.11,197.67,143.43,131,174.56,140.89,131.88,112.1,151.61,135.04,120.86,114.29,132.99,129.44,120.7,113.98,123,120.68,116.42,113.21,112.22,114.93,126.64,137.99,114.56,115.21,136.45,169.92,117.4,141.22,200.71,333.7,124.55,138.28,194.86,260.56,157.4,191.46,252.23,300.27,290.62,244.54,195.72,165,224.91,177.06,135.99,122.83,165.16,144.1,130.96,112.21,119.9,116.9,112.22,107.22,112.17,111.64,103.51,104.03,157.54,171.19
2025-10-16,114.5,114,104.95,85.19,108.09,104.33,104.33,103.1,97.33,97.18,96.29,96.68,98.84,99.25,99.9,100.9,99.53,103,103,105.42,94.1,103.1,109.68,117.32,110.01,117.51,139.29,168.8,131.98,137.94,141.57,148.5,168.39,154.08,133.21,104.1,147.5,133.75,106.38,96.33,122.39,97.95,89.4,76.01,111.92,88.37,94.47,85.33,97.73,96.67,88.02,86.94,88.85,90.06,96.4,95.79,79.7,86.7,97.59,108.2,76.36,92.18,106.57,114.27,99.04,106.99,128.2,149.74,117.97,130.7,140.41,172.31,128.53,133.57,151.53,166.59,148.44,151.81,152.86,139.48,153.54,137.01,131.89,112,135.92,131.85,113.75,102.5,131.94,114.71,112.65,106.61,114.5,105.51,93.97,86.16,114.27,115.2
2025-10-17,101.59,99.49,98.13,97.44,101.36,98.9,96.96,94.07,97.5,94.1,96.79,97.6,93.54,100.2,94.9,98.4,89.41,98.4,97.27,99.45,91.96,98.4,108.39,117.99,109.1,122.33,134.76,145.99,129,139.96,143.15,147.6,162.04,159.99,140.81,119.72,161.02,133,120,102.06,131.81,125.72,115.16,104.95,117.2,105.92,93.02,86.64,99.31,92.44,91.24,91.58,92.36,96.18,98.15,92.51,88.99,96.53,103.37,109.71,99.04,103.49,111.19,123.3,107.16,117.88,126.24,147.05,103.67,123.31,139.95,157.43,130,139.95,148,161.11,148.21,146.84,143.7,136.01,139.91,129.16,126.99,115.75,129,127.73,112.25,108.42,116.68,119.09,106.05,103.31,115.11,109.69,101.7,83.67,114.83,119.69
2025-10-18,115.85,121,119.78,113.46,113.46,112.61,101.69,100.1,109.5,104.23,100.09,98.1,100.09,100.08,99.85,95.44,92.76,94.06,98.1,100,89.81,96.29,100.1,107.41,85.68,101.86,115.6,113.55,125.39,115.46,119.24,121.64,126.55,122.49,124.71,104.78,130.39,120.99,92.87,75.6,121.36,92.57,86.84,79.47,95.44,95.44,91.4,82.12,86.59,89.67,81.01,78.83,90.33,92.66,75.58,81.43,84.48,87.35,84.61,96.42,80.16,93,96.29,102.79,75.26,91.24,118,141.86,98.83,120.49,130.98,168.39,123.88,132.43,141.61,142,142.23,132.95,126.41,123.81,134.91,121.27,113.23,101.42,121.27,118.05,102.83,96.78,120.32,113.46,103.69,94.43,108.63,96.35,89.31,85.89,105.82,105.3
2025-10-19,103.84,92,88.1,88.26,97.3,90.73,93.12,91.76,96.75,96.57,92.14,86.7,95.44,93.98,90.56,88.59,90.43,94.01,95.44,92.16,91.02,90.53,95.44,95.81,95.21,100,107.91,116.64,110.94,118.11,116.64,107.13,124.98,114.19,89.82,76.39,104.6,87.74,78.74,64.98,87.33,76.67,72.69,64.69,80.42,72,63.34,43.23,56.73,40.37,28,15.86,24.08,22.19,21.16,16.59,12.1,23.66,47.61,69.47,42.85,74.94,80.42,93.57,63.48,86.71,108.81,137.92,99.38,123,141.9,155.78,128.91,141.3,136.22,133.34,130.98,124.55,118.13,108.88,128.96,128.9,107.25,101.98,123.31,128.93,90.49,85.24,113.93,121,104.95,64.17,116.64,106.94,94.98,59.33,90.53,81.47
2025-10-20,101.21,101.38,83.42,66.33,92.52,88.5,78.55,92.6,89.39,92.6,91.29,79.04,90.91,88.16,84.99,88.3,76.01,97.4,99.4,101.38,90.16,100.14,111.67,121.94,94.93,120.51,129.1,165.06,131.43,148.23,150.21,146.18,149.6,146.01,125.71,98.79,141.97,130.8,113.14,89.14,104.88,85.72,83.64,77.82,86.78,80.47,79.17,78.19,77.93,77.83,77.69,76.05,82.47,82.5,83.67,83.07,78.94,83.71,87.83,101.6,82.49,94.2,121.99,133.91,95.92,121.91,141.92,160.23,110.89,134.85,146.96,155.66,143.08,147.89,164.58,156.31,152.51,144.04,136.78,126.35,141.9,124.98,121.94,110.6,139.89,123.97,113.36,106.57,123.95,124,110.82,102.56,116.64,109.95,101.38,100,109.41,111.2
2025-10-21,111.33,110.7,94.69,94.81,84.37,104.01,89.97,81.98,102.6,97.7,101.01,97.41,102.6,102,102,97.37,98.97,100.01,108.59,124.78,92.67,117.42,131.91,134.94,82.63,125.98,142,191.56,178.59,212.92,187.68,161.48,177.85,168.28,155.88,141.96,141.94,141.92,130.28,129.69,141.95,134.91,131.98,131.92,127.99,127.96,125.96,117.81,125.93,125.92,124.99,118.9,120.71,124.99,125,124.99,114.63,125.91,125.23,130.19,125.91,127.94,125.92,120.71,121.8,127.92,131.93,132.55,124.34,119,138.12,158.81,120.37,141.93,150,155.88,145,145.12,133.45,122.09,132,125.92,125.63,113.38,139.81,136.11,114.79,97.73,135.01,126,109.05,94.62,121.55,99.65,88.51,85.15,124.96,133.01
2025-10-22,110.79,102.76,90.96,90.77,104.95,100.67,96.11,91.15,104.67,102.97,98.9,95.12,95.88,97.95,98.47,95.02,91.66,94.54,99.32,99.93,91.48,97.22,101,121.83,103.95,129.8,150.11,166.53,135,148.97,149.9,147.47,151.42,148.98,141.03,113.31,148,141,115.64,107.64,130.54,114.51,104.98,95.92,107.16,104.4,100.45,89.99,105.63,92.06,95.36,101.29,103.52,102.72,93.04,90.57,86.39,109.47,125,129.75,99.4,118.55,131.14,142.01,92.33,125.25,147.04,202.9,132.71,159.99,217.35,270.89,216.65,259.2,313.15,321.04,305.55,281.97,242.86,208.83,252.25,189.7,146.88,133.28,186.96,147.42,124.5,109.07,151.4,136.28,121.37,114.22,121.83,119.74,115.57,107.54,134.61,148.72
2025-10-23,119.54,112.76,105.42,102.37,117.12,114.78,104.58,100.29,109.72,103.46,98.17,94.85,102.76,96.09,94.94,97.5,96.68,97.57,97.78,108.28,111,109.92,132.57,169.42,129.27,142.05,149.38,160.93,144.68,164.1,139.96,145.11,156.67,152.52,133.75,126.58,161.67,149.44,134.29,112.81,131.49,92.22,79.69,72.81,119.25,76.73,74.38,72.84,74.3,72.47,71.75,69.86,72.62,70.49,70.02,69.33,64.91,69.59,115.03,126.58,71.35,124.89,127.97,132.37,117.64,129.73,137,151.6,114.9,119.93,125.93,143.38,119.82,130.02,137.87,131.99,137.67,126.39,118.42,113.29,133.9,122.63,116.68,107.2,120.48,114.95,107.43,91.01,118.76,112.11,82.03,70.74,99.43,92.29,89.66,78.85,111.85,110.55
