Date,00:00-00:15,00:15-00:30,00:30-00:45,00:45-01:00,01:00-01:15,01:15-01:30,01:30-01:45,01:45-02:00,02:00-02:15,02:15-02:30,02:30-02:45,02:45-03:00,03:00-03:15,03:15-03:30,03:30-03:45,03:45-04:00,04:00-04:15,04:15-04:30,04:30-04:45,04:45-05:00,05:00-05:15,05:15-05:30,05:30-05:45,05:45-06:00,06:00-06:15,06:15-06:30,06:30-06:45,06:45-07:00,07:00-07:15,07:15-07:30,07:30-07:45,07:45-08:00,08:00-08:15,08:15-08:30,08:30-08:45,08:45-09:00,09:00-09:15,09:15-09:30,09:30-09:45,09:45-10:00,10:00-10:15,10:15-10:30,10:30-10:45,10:45-11:00,11:00-11:15,11:15-11:30,11:30-11:45,11:45-12:00,12:00-12:15,12:15-12:30,12:30-12:45,12:45-13:00,13:00-13:15,13:15-13:30,13:30-13:45,13:45-14:00,14:00-14:15,14:15-14:30,14:30-14:45,14:45-15:00,15:00-15:15,15:15-15:30,15:30-15:45,15:45-16:00,16:00-16:15,16:15-16:30,16:30-16:45,16:45-17:00,17:00-17:15,17:15-17:30,17:30-17:45,17:45-18:00,18:00-18:15,18:15-18:30,18:30-18:45,18:45-19:00,19:00-19:15,19:15-19:30,19:30-19:45,19:45-20:00,20:00-20:15,20:15-20:30,20:30-20:45,20:45-21:00,21:00-21:15,21:15-21:30,21:30-21:45,21:45-22:00,22:00-22:15,22:15-22:30,22:30-22:45,22:45-23:00,23:00-23:15,23:15-23:30,23:30-23:45,23:45-00:00,Baseload,Peakload
2025-10-11,-0.2,-0.01,-0.01,-0.02,-0.02,-0.02,-0.03,-0.02,-0.09,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.17,-0.14,-0.12,-0.12,-0.1,-0.02,-0.01,0,-0.01,0,0,0,0,0,0,0.01,0.32,0.34,0.36,0.38,0.52,0.39,0.44,0.46,0.63,0.52,0.52,0.52,0.35,0.31,0.31,0.31,0.42,0.17,0.38,0.44,0.02,0.02,0.36,0.18,0.5,0.37,0.68,0.95,0.79,1.01,1.24,1.51,1.99,2.5,3.52,4.08,2.85,3.04,3.14,3.68,3.16,3.69,3.59,3.39,3.59,2.99,2.98,2.88,1.51,1.51,2,2.21,1.72,2.29,2.92,2.76,2.78,2.44,2,1.62,2.32,1.9,1.51,1.29,1.02,1.39
2025-10-12,2.67,2.35,1.99,1.75,1.51,1.29,1.26,0.91,1.25,1.14,0.64,0.41,0.44,0.32,0.27,0.26,0.27,0.27,0.27,0.27,0.14,0.1,0.17,0.22,0.12,0.06,0.28,0.22,0.08,0.09,0.71,0.89,0.85,1.18,1.19,1.21,1.33,1.3,1.26,1.15,1.4,1.26,1.19,0.72,1.19,1.19,1.19,0.43,0.01,0.01,0,0,0,0,0,0,0,0,0,0,1.21,1.23,1.3,1.5,2,2.12,2.83,2.93,2.99,2.91,2.09,2.18,2.7,2.64,2.52,2.51,2,2,1.99,1.64,1.46,1.29,1.26,1.3,1.5,1.99,2,2,1.99,1.5,1.26,1.24,1.25,1.24,1.22,0.62,1.12,1.28
2025-10-13,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.99,1.23,1.25,1.5,3.09,2.9,2.69,2.71,4.28,5,11.66,20.73,33.99,48.4,50,64.81,72.92,77.89,88.93,89.15,95.67,99.48,90.27,70.44,86.87,80.01,73.15,66.58,79.02,68.43,63.6,60.98,65.95,60.61,58.38,56.39,61.94,60.36,58.14,58.42,53.78,58.04,66.32,72.54,56.13,65.31,73.57,82.72,60.46,70.89,80.29,104.11,78.43,97.41,136.13,150.02,133.05,162.92,166.51,173.14,150,156.86,155.92,145.59,136.56,130.81,108.44,99.22,116.92,96.31,92.01,89.12,101.7,98.89,92.8,87.9,91.73,83.45,79.5,76.69,63.86,89.45
2025-10-14,107.15,92.75,87.97,85.29,88.62,86.49,85.44,83.35,84.58,82.31,81.76,80.48,83.07,82.38,82.51,84.65,80.7,81.83,83.1,86.94,100,112,111.45,157.3,137.8,221.69,236.82,255.89,195.1,225.42,250.02,267.61,260.55,252.59,250.02,236.8,243.24,221.22,207.42,196.15,273.13,250.02,223.99,205.19,204.9,197.09,186.41,169,250.03,250.02,250.02,239.69,223.99,223.99,229.08,225.14,160.72,173.11,190.01,200,145.65,187.14,223.99,207.42,195.02,207.42,228.63,287.18,199.38,220.78,268.79,425.89,309.71,407.67,534.87,572.2,535.08,481.08,407.52,328.53,344,250.06,194.56,162.73,180.38,173.3,160.46,134.12,161.39,140.75,120.5,92.82,120.5,98.71,85.04,73.93,198.37,261.82
2025-10-15,55.02,49.13,40.7,34.94,64.55,55.58,50.9,47.81,54.57,50.9,50.01,50,50,49.99,49.99,49.99,44,45.48,50,63.02,49.5,67.01,76.75,88.51,83.21,99.99,127.44,169.36,188.68,195.38,219.75,228.26,289.36,255.5,223.99,200.31,217.64,197.24,160.44,141.54,189.32,141.72,128.61,109.37,131.91,116.45,103.37,96.95,116.78,106.2,96.78,87.59,121.31,109.86,100,88.84,111.9,108.85,108.34,109.7,96.5,96.26,98.15,109.27,69.75,81.31,106.03,128.48,70.86,93.3,109.79,103.68,79.31,89.97,82.34,62.79,65.22,50.9,43.22,26,25.99,12.5,10.47,5,8.41,4.99,4.23,4,3.38,2.97,2.01,1.51,1.72,1.24,1.3,1.26,86.71,117.35
2025-10-16,-0.1,-0.03,-0.04,-0.04,-0.1,-0.1,-0.1,-0.1,-0.09,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.03,-0.02,-0.02,-0.01,0,0,0,0.02,2.17,2.79,2.69,2.66,2.99,3,3.99,4.04,5.65,5.6,4.99,4.01,6.44,4.74,3.99,4,3.73,3.66,3.94,3.99,3.12,3.36,3.97,3.99,3,3.02,3.99,3.99,3.03,3.99,4,4.04,4,4.29,4.96,5.3,12.49,19.99,31.9,35.6,12.76,12.5,12.5,12.65,22.14,25.91,35.59,50.1,34.55,35.59,41.56,52.21,43.06,49.99,49.5,35.6,47.47,37.92,37.86,34,49.99,40.14,34.1,28.95,33.65,30.73,33.24,23.36,30.74,26,23.9,21.41,13.53,15.48
2025-10-17,14.25,14.19,14.17,14.15,14.12,14.48,14.48,14.73,14.45,14.77,15,15.05,15.1,15.29,18.7,24.99,15.74,20.83,29.92,35.77,48.57,81.71,139.74,209.9,98.74,156.78,210.58,292.7,210.57,250.26,299.92,303.55,279.79,250.26,249.95,198.97,215.85,194.76,139.28,115.69,169,156.76,131.57,110.68,176.25,156.75,156.75,118.4,203.62,172.04,156.02,116.37,169.95,166.87,166.87,166.87,142.08,156.55,160.02,189.71,99.82,149.85,168.99,189.7,137.16,156.55,165.09,189.43,156.55,156.56,178.73,166.99,146.93,156.55,187.54,179.48,176.85,171.14,153.12,142.4,145.52,91.84,84.96,77.96,99.99,100,95.94,86.07,106.58,102.68,89.7,82.88,105.85,81.07,77.11,72.57,126.78,167.02
2025-10-18,132.19,100,88.79,84.91,105.44,94.68,86.24,79.55,90.86,82.29,80.14,78.91,79.73,75.87,69.28,62.55,66.3,61.95,61.88,60.52,57.77,56.77,55.27,53.66,45.85,49.87,49.67,49.42,47.75,49.45,50.72,59.79,69.14,65.61,60.01,54.87,42.52,35.6,35,35.6,50.49,47.92,40.81,38.38,47.03,46.73,46.26,36.74,35.6,34.99,27.13,23.03,25.99,24.21,21.98,20.1,22.32,24,25.99,27.68,26,33.36,35,33.49,31.48,26.25,25.1,39.92,31.7,29.8,37.02,50.67,41.9,46.92,44.93,38.13,49.02,35.59,23.96,17.58,25.99,15.31,12.5,11.34,11.67,10.77,5.83,4.04,5.08,4.73,4,3.41,3.99,4,4,4.05,43.36,36.74
2025-10-19,3.3,3.76,2.99,2.83,3.98,3,2.89,2,1.99,1.9,1.53,1.67,1.54,1.58,1.69,1.7,1.87,1.92,1.99,1.97,2.13,2,2,2,1.5,1.51,1.87,1.96,1.94,2,2.26,2.33,2.54,2.67,2.61,2.73,3.57,2.76,3.27,5,2.89,3,3.99,5.45,2.78,3.9,5.09,12.07,5.54,9.79,6.96,7.62,8.83,8.14,7.99,7.71,4.99,9.17,9.04,4.03,10.67,3.99,3.85,4,4.99,4,7.89,11.93,11.44,12.5,15.77,27.38,24.92,26.34,18.66,14.98,19.37,10.99,7.15,6.51,5.21,5.43,5,6.35,4.76,6.3,8.31,12.04,7.47,6.71,6.69,9.77,6.89,9.89,11.32,9.62,6.18,8.36
2025-10-20,15.28,15.89,15.87,17.25,15.54,16.02,21.53,24.31,15.39,19.31,24.19,26.68,16.98,21.63,25.3,26.57,16.88,22.15,26,31.95,31.02,35.6,39.88,50.14,55.52,79.21,104.1,107.46,114.52,138.61,164.67,197.25,172.2,164.19,157.51,134.3,157.06,135.12,88.91,78.06,69.82,68.01,64.75,60.82,64.98,60.69,59.3,58.36,59.08,53.65,50.75,53.46,56.96,57.46,56.63,56.25,55.34,59.16,62.07,64.73,68.95,80.43,85.43,86.75,78.71,80.16,88.59,97.3,85.43,92.51,101.07,103.48,104.55,104.27,103.57,97.89,89.87,80.64,67.31,53.64,45.66,37.47,33.47,25.18,35.93,33.38,26.45,20.61,29.43,22.51,16.15,14.81,18.47,13.9,13.35,10.78,62.09,83.96
2025-10-21,4.99,10.13,9.5,6.22,6.28,5.47,4.99,4.28,6.4,5.82,4.99,4.73,5.04,4.92,4.91,4.92,4.69,4.99,5.3,6.74,5,8.21,12.47,13.13,12.57,13.9,15.05,16.5,15.74,16.09,17.25,17.85,19.91,17.81,16.44,16.36,16.67,16.62,16.56,15.56,16.18,15.74,15.24,14.96,15.73,15.25,14.77,13.79,14.43,13.33,12.31,8.97,11.68,10.42,9.99,9.99,11.57,12.49,11.59,12.38,12.49,13.01,13.94,14.21,13.03,14.19,14.44,14.58,14.14,14.73,14.71,14.7,15.34,15.09,14.9,14.56,14.7,13.38,12.49,9.03,8.26,6.98,6.1,5.61,6.74,6.81,5.54,5.17,5.5,4.7,3.46,2.99,3.1,2.34,2,1.49,10.73,14.05
2025-10-22,4.44,4.03,4,3.46,3.17,2.99,2.91,2.45,2.83,2.93,2.84,2.92,2.99,2.99,2.99,2.96,3.44,3.85,4.01,4.3,4,9.56,10.57,12.34,12.24,13.45,14.09,14.65,14.9,15.22,15.52,15.8,24.52,25.48,25.99,24.54,25.24,24.4,20.53,17.64,15.23,15.12,15.31,15.29,15.3,15.27,15.21,15.18,14.91,14.91,14.88,14.88,14.81,14.87,14.92,14.89,16.88,17.76,17.06,17.99,12.1,12.44,12.33,12.49,11.5,5.29,4.99,4.77,11.67,12.5,13.8,20,9.63,9.68,9.68,7.79,5.05,5,4.99,4.97,4.29,4.04,3.99,3.54,3.99,3.92,3.99,4.05,4.17,4.86,4.84,4.99,4.99,5,4.99,4.95,10.2,14.37
2025-10-23,4.42,4.29,4.44,4.61,3.99,4,4.01,4.05,4,4,4,4,3.12,3.15,3.62,3.99,3.23,4,4.66,6.59,4.65,6.77,9.84,12.5,10.29,12.2,16.98,23.34,17.78,24.91,33.97,41.62,49.99,52.63,57.81,62.12,62.45,66.67,70.59,69.1,66.66,71.85,69.53,64.63,68.77,66.49,65.52,64.99,65.76,64.47,64.04,62.93,64.29,63.99,63.56,62.94,58.8,61.71,63.5,64.43,62.38,65.62,66.63,67.28,65.22,66.06,66.14,65.83,66.24,66.49,67.27,67.62,66.95,66.95,66.96,66.41,65.76,65.57,65.29,63.13,45.71,42.85,42.21,40.43,40.38,40.18,39.88,39.39,39.91,39.25,37.79,36.56,33.62,30.81,30.06,29.72,41.83,64.79
2025-10-24,20.75,17.12,11.05,8.74,13.36,9.74,9.21,8.63,12.5,12.5,12.5,13.11,20.61,20.61,15.91,15.9,16.54,20.68,21.6,29.19,20.75,32.99,51.4,84.91,78.75,82.43,84.65,87.41,65.93,74.98,110.25,119.55,137.7,149.99,137.38,110.62,148.74,122.57,89.8,85.2,126.06,105.59,104.98,105.57,104.11,107.47,114.23,85.93,86.34,85.04,85.55,85.59,77.12,79.91,84.95,93.57,96.1,93.71,98.1,100,86.44,87.52,86.54,85.27,69.74,69.03,74.74,125.21,75.4,105.51,133.2,175.42,67.33,67.97,65.12,60.2,49.99,45,35.6,33.99,43.64,35.6,34.99,26,32.99,35.59,35.59,34,36.63,32.99,14.97,9.69,19.72,12.01,8.11,5.48,63.79,93.77
2025-10-25,5.37,5.41,4.82,3.91,5.45,4.78,4.06,3.2,3.8,3.36,2.31,2.2,2.06,1.47,1.26,1.14,1.26,1.22,1.14,1.13,1.03,1.06,1.25,1.48,1.07,1.3,1.71,2.51,3,3.15,2.86,2.81,3.51,3.49,3.76,3.92,5.06,4.72,4.73,4.87,4.89,4.88,4.72,4.3,4.9,3.99,4.28,4.27,4.66,5.44,6.87,5.57,5.17,4.85,4.51,4.9,4.42,4.41,4.68,5.24,5.08,4.88,4.94,4.8,4.47,4.84,4.93,6.52,5.8,9.92,11.5,11.44,11.66,11.66,9.06,6.94,5.29,4.91,4.73,4.49,4.28,5,4.05,4,4.03,3.99,3.99,3.8,4,3.42,3.38,3.25,4,3.96,3.34,3.19,4.3,5.6
2025-10-26,3,3.12,3,3.02,3.23,3.08,3.08,2.82,2.6,2.01,2.18,1.26,1.42,1.11,1.01,0.5,1.23,0.47,0.48,0.68,0.69,1.21,1.24,1.27,1.44,1.58,1.67,2,2.07,2.41,2.48,2.7,2.99,3.01,3.09,3.18,2.88,2.92,2.99,3,3.38,3.52,3.48,3.44,3.83,3.86,3.89,4,3.89,3.95,3.99,4.32,4.53,4.61,4.9,5.04,4.78,5,5.58,7.27,4.81,6.44,7,10.62,7.19,9.43,12.78,17.97,12.26,14.04,23.29,26.71,26.91,24.7,28.84,14.26,24.54,24,17.62,15.39,15.6,14.56,13.57,11.92,12.92,12.46,11.91,10.03,12.49,11.66,11.67,7.92,7.03,9.67,5.3,4.68,6.84,7.67
2025-10-27,5.13,5.12,4.81,4.28,4.92,4.89,4.87,4.77,4.81,4.4,4.31,4.42,4.57,4.86,4.96,4.99,4.82,4.87,4.95,5.33,4.63,5.54,11.29,20.55,9.12,21.56,48.49,72.21,51.5,62.49,64.7,68.45,71.79,72.4,72.81,69.24,72.6,69.53,65.41,58.67,67.44,62.43,59.64,57.53,71.89,70.11,67.64,66.1,61.72,57.86,58.78,59.05,51.94,52.2,53.01,52.24,50.76,54.43,56.96,58.84,50,50.06,57.84,66.37,55.45,60.72,62.1,62.89,50.46,50.32,51.24,50.22,54.79,57.38,59.69,59.6,63.57,62.28,58.81,55.91,56.74,54.25,51.21,46.08,50.23,53.84,44.66,36.71,42.29,41.58,31.3,22.27,24.95,19.73,16.86,16.23,41.96,60.06
2025-10-28,31.27,26,21.05,12.49,27.08,24.68,19.05,10.64,14.71,11.86,10.1,9.04,13.14,9.84,8.75,8.95,5.02,6.42,12.12,20.22,12.16,14.87,37.69,49.81,32.43,48.69,61.62,69.73,65.47,68.47,65.73,75.29,84.06,77.41,77.44,77.91,83.11,77.72,77.29,78.33,86.04,75.51,74.6,75.24,79.85,77.87,77.16,77.04,77.43,72.52,70.02,68.96,68.04,65.15,64.67,64.67,62.93,70.81,80.45,89.43,78.11,92.4,101.96,114.5,97.73,105.4,115.7,121.98,112.92,121.81,118.69,114.33,103.94,102.03,104.27,104.4,105.15,99.67,96.56,94.32,92.31,85.85,80.47,75.78,82.28,77.8,71.96,63.18,79.51,71.22,67.44,61.54,68.17,62.67,59.36,50.01,65.33,87.87
2025-10-29,63.62,59.75,55.5,53.27,57.75,54.72,52.49,52.8,51.79,51.94,53.41,54.08,51.73,54.06,55.3,57.22,50.36,58.32,62.59,70.72,53.44,65.7,83.39,99.8,70.79,88.07,109.34,133.79,95.37,96.81,96.87,100.02,107.99,104.07,134.94,97.8,100.26,88.08,88.07,84.97,133.04,99.99,88.1,88.08,123.25,106,100,90.22,99.78,99.77,99.99,100,96.93,90.49,99.99,89.66,78.27,77.9,92.85,102.9,88.94,95.72,109.87,119.14,103.43,108.07,118.95,149.44,129,150.01,142.45,140.43,129.31,132.03,140.14,140.07,134.86,119.94,101.05,93.76,97.01,94.1,92.82,91.43,93.52,90.97,88.74,79.59,75.87,74.28,58.68,53.04,59.59,56.76,54.37,53.81,89.99,108.54
2025-10-30,70.61,72.47,70.19,62.96,68.28,64.76,59.62,55.56,60.4,57.19,53.96,51.24,53.5,51.72,50.01,49.57,48.14,50,50,56,40.69,47.43,58.35,72.29,61.03,67.82,74.7,77.78,73.23,84.45,88.26,85.24,103.11,89.24,91.57,69.91,91.35,76.53,62.94,55.84,72.53,60.12,55.66,52.89,49.89,48.5,47.24,44.53,48.52,43.91,40.94,39.09,42.46,40.81,39.47,34.99,19.99,18.31,44.48,49.42,16.2,25.51,33.99,26,21.4,26.85,22.1,17.87,17.56,16.67,16.67,16.31,16.77,16.65,16.3,15.82,16.14,15.67,15.26,15.06,14.54,14.4,14.13,13.71,14.09,13.83,13.47,10.78,7.26,5.7,5.31,5.12,5.47,5.26,5.11,4.98,42.29,39.98
2025-10-31,5.5,5.56,5.17,4.98,5.15,5.02,4.99,4.76,4.99,5,5.05,5.01,4.49,4.71,5.3,6.04,4.63,6.04,9.91,11.55,12.97,13.77,14.73,16.17,14.69,18.9,35.59,44.99,51.39,67,75.76,83.16,89.23,77.66,79.53,81.11,68.32,61.65,65.86,65.67,72.3,73.79,77.1,73.8,76.86,75.56,74.77,76.24,71.03,68.99,67.1,68.63,68.68,69.45,71.12,72.53,81.14,99.99,105.97,108.31,86.18,100.06,113.36,140.41,121.67,138.84,142.41,130.67,108.69,105.92,104.28,116.63,101.31,104.14,104.02,87.31,101.07,88.55,76.75,68.41,73.72,66.88,58.01,51.4,70.1,71.2,71.2,63.69,82.09,71.39,64.94,58.64,49.4,46.86,44.64,39.34,60.72,89.23
