Date,00:00-00:15,00:15-00:30,00:30-00:45,00:45-01:00,01:00-01:15,01:15-01:30,01:30-01:45,01:45-02:00,02:00-02:15,02:15-02:30,02:30-02:45,02:45-03:00,03:00-03:15,03:15-03:30,03:30-03:45,03:45-04:00,04:00-04:15,04:15-04:30,04:30-04:45,04:45-05:00,05:00-05:15,05:15-05:30,05:30-05:45,05:45-06:00,06:00-06:15,06:15-06:30,06:30-06:45,06:45-07:00,07:00-07:15,07:15-07:30,07:30-07:45,07:45-08:00,08:00-08:15,08:15-08:30,08:30-08:45,08:45-09:00,09:00-09:15,09:15-09:30,09:30-09:45,09:45-10:00,10:00-10:15,10:15-10:30,10:30-10:45,10:45-11:00,11:00-11:15,11:15-11:30,11:30-11:45,11:45-12:00,12:00-12:15,12:15-12:30,12:30-12:45,12:45-13:00,13:00-13:15,13:15-13:30,13:30-13:45,13:45-14:00,14:00-14:15,14:15-14:30,14:30-14:45,14:45-15:00,15:00-15:15,15:15-15:30,15:30-15:45,15:45-16:00,16:00-16:15,16:15-16:30,16:30-16:45,16:45-17:00,17:00-17:15,17:15-17:30,17:30-17:45,17:45-18:00,18:00-18:15,18:15-18:30,18:30-18:45,18:45-19:00,19:00-19:15,19:15-19:30,19:30-19:45,19:45-20:00,20:00-20:15,20:15-20:30,20:30-20:45,20:45-21:00,21:00-21:15,21:15-21:30,21:30-21:45,21:45-22:00,22:00-22:15,22:15-22:30,22:30-22:45,22:45-23:00,23:00-23:15,23:15-23:30,23:30-23:45,23:45-00:00,Baseload,Peakload
2025-10-11,126.03,102.36,88.08,85.93,95.51,89.52,87.4,87.17,90.1,88.63,90.1,86.59,84.74,83.32,80.03,80,81.83,80.68,84.3,83.74,81.21,82.6,84.18,85.29,87.87,88.97,91.2,93.02,96.71,95.06,97.62,97.62,103.96,103.47,101.37,97.2,158.38,128.25,102.17,76.4,167.47,111.86,78.7,68.35,134,89.48,72.87,60.55,103.71,80,80.1,78.28,68.05,60.68,59.84,61.83,62.84,72.38,81.09,92.89,64.44,75.12,87.86,99.78,62.84,75.71,119.69,125.77,75.92,91.14,118.07,137.41,102.94,117.06,125.49,138.17,127.16,135.31,126.72,119.57,141.46,126.13,108.27,99.72,122.25,111.5,109.2,93.07,115.27,105.92,101.57,93.16,104.03,94.99,93.18,87.1,96.32,97.55
2025-10-12,108.39,105.82,85.67,82.36,111.83,94.96,84.26,80.72,95.95,85.1,81.51,80.58,86.97,81.6,79.03,74.2,78.26,77.17,87.48,85.94,77.82,78.54,87.82,83.82,82.89,86.15,88.01,87.26,94,85.64,85.24,86.36,101.27,88.12,86.09,76.87,124.04,101.17,76.94,73,124.82,105.42,76.11,73.25,80,75.1,74.58,81.78,76.14,73.2,68.16,70.1,61.61,61.11,61.24,54.63,73.21,67.3,67.02,73.69,74.4,72.52,84.93,92.28,72.76,83.74,92.94,102.57,75.13,89.39,101.42,109.83,90.84,101.1,110.56,118.36,114.06,115.09,120.44,115.63,119.25,118.95,112.64,110.43,114.94,114.35,106.62,100.95,110.66,104.7,103.03,96.98,101.29,90.41,89.56,83.98,89.73,86.75
2025-10-13,100.08,90.64,87.03,80.57,88.88,83,87.04,84.38,91.47,87.5,83.67,79.65,82.43,80.92,77.11,75.19,81.34,75.41,82.2,87.09,78.56,81.91,89.24,104.33,83.45,83.47,130.77,170.31,83.4,158.04,178.39,166.57,209.07,197.15,167.02,134.57,197.63,150.79,131.48,104.92,136.64,127.53,115.41,106.13,122.87,108.07,99.82,94.94,100.19,93.01,90.12,86.78,91.8,88.89,81.62,79.16,79.48,82.83,85.81,91.83,78.83,87.17,94.35,109.42,78.81,96.07,112.78,137.21,100.37,122.05,181.4,259.4,178.02,235.79,321.13,366.71,353.5,309.56,250.04,205.12,252.05,186.01,135.61,124.03,164.68,133.67,113.68,109.81,123.66,119.89,117.3,107.15,118.56,104.68,104.8,97.69,126.46,144.44
2025-10-14,114.93,116.53,101.94,95.2,107.04,103.4,100.5,90.93,104.85,98.39,94.32,88.68,98.8,95.17,92.31,91.52,94.07,94.33,92.6,97.5,92.02,95.99,97.83,98.95,86.93,106.42,136.4,126.94,126.04,135.93,172,179.35,220.06,214.47,163.15,136.3,204.41,147.22,129.52,118.05,171.35,128.94,113.78,106.36,129.37,115.26,110.82,103.07,107.51,106.48,102.33,94.35,99.29,97.27,97.32,94.85,82.36,94.85,100.78,114.42,94.39,104.39,108.92,141.99,84.25,106.99,139.46,195.34,107.27,135.11,214.15,290,236.71,268.65,375.25,435.48,437.97,407.74,352.42,288.78,307.01,227.44,168.74,135.79,193.3,154.27,144.98,124.51,141.96,130.56,123.06,116.94,120,115.52,109.59,108.84,144.58,167.28
2025-10-15,111.96,115.73,107.21,105.1,109.61,105.64,105.02,99.3,104.68,99.75,98.87,100.85,100.33,99.56,92.16,93.65,92.69,96.51,98.53,103.13,100.89,105.22,108.94,104.55,79.18,96.81,125.65,164,81.42,106.01,214.94,238.65,293.38,261.97,226.84,190.76,238.27,187.51,138.92,123.89,179.08,135.9,127.52,109.39,136.41,123.02,111.4,105.75,120.01,115.64,108.03,102.97,110.3,108.3,102.63,96.58,99.82,101.12,101.21,110.1,92.74,100.1,113.31,139.23,94.72,111.2,136.13,157.29,102.25,123.9,170.37,239.49,149.79,178.92,229.87,272.6,270.66,230.19,181.67,160.81,204.71,154.52,122.62,112.22,144.35,125.3,115.53,94.42,113.42,98.18,95.35,81.46,94.42,87.25,87.1,81.79,131.26,150.46
2025-10-16,83.59,91.47,87.42,81.84,86.33,83.43,82.65,78.08,87.44,87.26,83.38,80,85.66,81.91,80.54,72.82,77.26,76.73,80,81.6,75.94,78,80,84.75,67.09,82.2,93.49,105.53,93.04,105.1,106.66,105.97,140.14,142.36,132.19,103.45,147.5,131.58,106.38,86.34,116.84,92.48,79.47,76.01,99.44,86.19,82.72,75.33,86.15,76.42,80,72.56,82.82,80.23,75.86,76.31,76.24,77.29,77.36,90.47,69.57,79.35,79.46,88.56,67.08,79.35,89.07,110.77,75.93,109.89,126.46,149.19,107.33,126.1,134.6,145.7,137.89,144.81,145.22,136.4,145.55,124.22,125.34,103.51,123.85,103.56,89.78,86.45,87.79,98.54,105.6,96.12,100.1,94.18,93.19,83.22,96.26,101.1
2025-10-17,91.4,88.11,87.03,84.97,86,84.2,86.51,86.8,91.05,86.26,85.66,86.39,87.86,86.82,88.22,85.65,85.29,84.18,88.12,94.14,88.21,88.91,95.49,96.03,83.13,89.84,109.44,119.4,114.17,116.64,133.77,146.88,158.02,159.99,140.79,118.02,161.02,133,120,102.06,124.91,120.37,108.66,102.34,111.66,99.72,89.94,84.29,90.67,85.31,84.15,79.86,84.31,80.23,78.51,75.82,75.97,78.38,80.23,81,73.87,78.84,83.28,85.28,75.85,82.97,90.59,109.64,87.76,106.38,121.52,146.58,123.2,128.08,126.57,137.35,129.52,131.09,137.09,129.52,132,112.46,119.4,105.53,115.7,100.84,101.45,98.51,108.46,102.81,102.13,95.91,105.46,95.29,87.77,81.47,101.94,106.13
2025-10-18,93.53,103.71,93.31,87.81,96.84,90.25,87.24,86.72,97.36,90.12,86.95,85.46,86.44,86.26,87.61,88.92,83.62,84.3,86.37,88.89,81.28,83.2,91.16,90.82,78.44,83.71,93.4,104.29,93.19,108.74,112.69,116.27,121.19,117.37,116.82,102.26,123.75,115.32,92.87,75.45,113.43,89.76,79.56,72.1,85.47,75.93,70.38,62.21,73.46,67.4,69.35,60.88,62.45,57.62,59.7,60.24,54.84,61.15,64.14,72.83,58.7,67.48,75.06,88.06,54.32,72.98,91.02,117.79,74.76,103.3,114.8,152.38,114.14,124.99,134.55,135.09,134.87,125.85,118.52,116.01,131.92,113.92,104.07,95.68,99.16,97.02,89.14,85.07,103.96,95.67,96.81,85.34,105.75,96.35,89.31,85.89,92.26,90.68
2025-10-19,102.02,92,86.57,83.26,92.44,86.89,82.26,77.48,84.06,77.79,76.23,72.43,76.24,72.15,72.57,74.1,74.24,72.89,74.3,73.25,72.28,70.34,73.97,72.9,73.26,73.11,75.2,79,75.32,76.43,73.58,74.6,86.46,83.88,72.65,64.84,85.95,73.54,66.29,53.41,70.32,65.79,58.17,49.1,67.1,54.99,53.63,36.44,49.5,39.41,28,15.86,24.08,19.29,16.89,14.99,10.86,20.75,39.05,58.65,34.56,67.04,73.1,85.04,50.68,70.01,84.99,101.02,73.38,83.3,104.1,164.16,104.74,102.68,90.6,89.98,125.01,86.95,83.44,72.59,86.91,73.36,75.14,69.67,85.59,71.19,66.06,56.71,84.84,69.73,66.37,56.9,64.28,55.12,51.52,51.33,69.85,65.15
2025-10-20,72.58,65.62,59.42,49.39,59.38,56.21,51.54,50.5,57.66,53.16,52.09,50.59,53.3,51.59,50.71,52.71,47.44,50.22,51.4,59.74,49.76,64.31,69.59,72.27,52.77,80.52,84.94,77.29,75.88,82.58,91.93,103.67,138.82,129.59,112.31,95.22,188.45,125.26,89.07,73.37,167.42,92.1,70.1,62.38,80.33,72.12,62.27,60.9,61.9,57.28,54.46,57.34,59.13,60.55,59.95,61.48,57.04,62.01,65.11,78.05,64.46,73.6,92.24,104.72,73.36,88.96,110.1,132.92,90.72,108.53,116.7,126.06,116.86,119.44,121.05,108.88,120.33,104.75,95.75,86.59,103.15,80.39,70.1,67.22,91.55,86.92,69.32,54.34,78.18,64.57,60.56,50.18,53.35,56.81,54.2,39.64,78.03,91.88
2025-10-21,68.24,54.7,44.8,37.62,49.22,42.08,37,23.07,39.38,28.23,24.81,15,25.22,17.52,12.89,12.37,15.77,16.49,25.04,25.23,21.04,38.03,41.58,54.49,36.41,68.19,82.91,83.1,62.31,83.79,91.85,83.76,85.56,91.4,100.03,95.41,105.22,88.78,84.59,69.41,92,84.06,66.35,54.67,85,72.91,58.4,44.14,57.65,52.32,49.83,30.02,44.22,35.42,23.32,18.73,15.11,26.61,34.15,51.52,19.13,44.4,71.62,87.41,35.44,53.42,83.3,98.95,49.34,87.45,115.31,135.3,86.63,110.62,137.94,142.43,123.59,129.36,112.73,100.96,114.91,102.69,94.91,87.5,88.25,78.76,85.1,69.27,91.03,80.51,78.4,71.11,81.94,75.79,73.34,61.74,65,73.8
2025-10-22,83.19,82.26,75.42,72.83,77.97,77.21,77.07,74.22,73.15,72.88,75.69,76.8,79.51,78.47,78.43,75.46,76.36,78.12,82.03,82.78,72.75,77.59,88.47,87.35,86.18,87.71,88.21,91.08,92.91,98.68,96.93,85.62,91.75,120.41,124.7,107.71,148,137.38,115.64,97.16,130.54,97.3,86.86,85.73,89.66,85.84,78.77,73.92,86.15,77.74,76.55,73.99,85.02,76.79,77.31,75.13,77.74,83.36,81.57,93.72,82.56,91.83,113.84,129.97,77.77,101.46,130.78,184.73,121.85,147.52,201.32,258.92,207.96,253.13,338.04,353.26,330.32,305.02,257.88,219,237.02,178.93,139.6,126.72,157.24,125.61,106.55,91.58,124.8,111.79,100.93,93.28,101.98,97.05,93.46,84.68,115.81,136.33
2025-10-23,96.45,97.24,86.24,77.16,88.32,86.19,78.11,74.91,88.98,81.9,74.48,71.7,77.82,72.77,61.41,52.86,73.27,66.32,62.55,59.53,58.43,58.99,60.1,63.65,64.54,74.02,72.08,78.36,78.97,84.38,86.89,89.76,108.19,110.67,95.94,114.36,138.67,95.7,82.98,69.58,96.46,84.9,72.65,65.92,73.08,68.65,64.15,62.51,63.84,62.01,61.99,57.21,65.93,63.99,63.56,62.94,58.78,63.02,65.7,68.28,64.56,68.74,80.7,123,70.79,75.76,89.42,121.79,75.1,86,107.24,174.94,109.11,109.11,115.13,136.51,135.19,133.36,108.97,108.97,154.15,89.49,86.85,77.51,92.91,90.1,91.25,80.51,103.01,84.53,80,80.1,68.34,61.36,58.83,51.78,83.39,88.67
2025-10-24,15.2,19.4,12.93,9.05,10.06,6.76,6.41,4.38,7.17,3.93,3.03,2.41,3.8,0.1,0.1,0.1,2.5,1.34,2.27,2.52,3.88,4.41,7,11.88,7.31,17.08,28.18,40.54,50.6,58.24,73.21,79.63,88.39,91.69,90.1,85.2,93.52,84.49,75.42,66.17,79,66.31,54.1,41.52,56.88,46.13,27.79,23.36,39.39,17.68,8.51,2.92,2.93,1.9,-0.04,-0.36,0.39,0.35,-0.01,4.74,0.01,13.11,24.64,34.01,10.41,31.82,50.22,67.36,49.82,62.25,71.24,100.1,73.93,86.01,90.77,109.28,100.32,84.22,79.56,75.5,78.97,66.4,52.53,50.1,63.81,51.5,36.69,28,36.41,28.45,30.82,20,23.2,7.52,5.27,4.01,35.86,49.23
2025-10-25,3.26,4.21,2.73,1.83,0.89,0.71,-0.46,-1.18,2.28,0.1,-1.17,-1.26,0,0,-0.01,-0.8,-0.29,-0.77,-0.72,-0.26,-1.1,-0.66,-0.14,-0.1,-0.56,-0.86,0.21,1.17,2.02,2.18,1.07,0.53,3.92,3.91,4.91,5.71,9.1,8.83,8.83,8.8,8.86,8.81,8.13,6.39,8.61,4.51,5.98,5.76,5.36,6.02,7.57,6.1,5.47,4.8,4.3,5,1.64,2.92,5.24,7.04,1.93,5.08,5.33,4.7,4.27,5.51,5.14,9.46,12.32,27.36,33.95,76.3,52,55.73,64.27,80,78.29,79.11,70.1,60.1,77.2,60.1,46.55,34.95,51.97,47.26,40.1,33.07,32.96,30.13,31.31,29.07,20,8.72,7.47,4.57,15.33,18.82
2025-10-26,36.37,14.57,4.62,4.43,4.24,3.98,3.75,3.27,3.04,2.14,2.4,0.64,1.23,0.1,0.2,0.14,0.23,0.13,0.1,0.01,0.12,0.1,0.1,0.1,0.04,0.07,0.34,0.15,2.38,2.3,2.38,2.51,4.3,4.42,4.44,4.17,4.56,4.05,3.7,3.3,2.97,1,0.94,1.81,0.54,0.43,0.24,0.11,0.39,0.32,0.33,0.33,0.25,0.3,-0.17,-0.1,-0.06,-1.03,-1.04,2.09,-0.73,0.31,1.09,12.33,9.99,20.01,34.54,47.33,33.18,44.29,56.63,85.14,70.1,95.03,103.57,89.68,104.07,71.81,70.1,54.15,61.05,47.96,42.72,37.12,54.93,50.04,34.63,20,22.79,19.59,24.46,12.76,7.07,9.13,5.84,3.7,16.08,15.72
2025-10-27,2.83,1.77,-0.35,-0.38,2.85,0.29,0.24,0.26,1.1,1.43,-0.57,-2,-0.37,-0.43,-0.45,-0.45,-0.48,-1.49,-0.6,-0.7,3.67,0.61,5.49,17.47,11.65,30.58,61.34,91.79,70.63,85.5,84.49,83.22,94.68,94.39,97.14,90.29,102.27,100.38,96.08,80.79,98.84,91.77,85.35,78.46,88.68,86.4,82.05,78.27,79.65,70.72,71.61,71.2,71.71,70.85,69.23,68.21,67.65,67.69,71.67,78.99,66.61,68.18,81.59,93.52,81.47,90.05,100.1,129.11,93.71,103.71,116.28,125.58,115.24,120.57,136.89,136.28,137.16,124.95,112.32,104.33,106.94,108.95,92.98,75.46,116.2,88.27,76.97,78.57,113,86.16,85.38,73.11,80.1,76.03,80,80,66.77,92.56
2025-10-28,77,55.1,51.82,42.6,42.59,29,26.18,19.75,25,18.31,17.68,16.23,12.6,9.7,8.4,8.85,4.38,5.68,11.45,19.11,12.9,14.65,37.85,50.09,22.72,54.32,72.22,79.43,79.32,78.15,75.17,69.06,98.46,88.11,83.08,76.38,98.48,87.7,82.04,72.63,88.79,76.26,73.16,66.52,74.14,70.37,67.8,65.22,67.49,60.24,61.57,57.38,59.7,57.03,50.91,53.07,47.19,55.75,62.52,67.63,42.83,75,80,81.68,68.12,84.21,79.43,112.8,79.94,89.48,105.5,136.84,108.82,108.82,118.55,150.53,143.91,108.95,105.49,101.25,100.3,92.97,87.91,86.35,89.24,85.88,81.29,75.39,86.33,79.4,86.28,84.09,78.11,73.49,74.75,67.18,66.96,82.33
2025-10-29,65.91,64.26,59.61,54.82,58.74,56.79,56.36,54.91,56.41,55.91,56.44,56.01,57.42,57.67,56.18,51.96,48.2,50.59,53.92,57.67,50.72,56.93,68,77.98,63.15,86.34,97.55,125.73,103.28,110.33,110.41,103.96,119.81,108.57,97.15,75,111.5,91.25,83.24,76.77,95,83.02,83.02,78.4,97.18,80.99,79.58,78.29,92.29,87.94,83.22,95.96,76.62,79.89,75.64,87.86,60.03,80,100.2,113.77,94.89,106.1,122.36,134.06,112.99,118.67,120.1,134.64,123.94,120.5,130.3,130.21,123.28,125.12,132.92,135.59,129,116.1,112.66,100.35,109.68,103.67,99.29,98.26,102.2,100.82,95.14,82.46,100.86,101.93,87.72,80.19,93.62,84.87,84.53,79.24,89.42,102
