Date,00:00-00:15,00:15-00:30,00:30-00:45,00:45-01:00,01:00-01:15,01:15-01:30,01:30-01:45,01:45-02:00,02:00-02:15,02:15-02:30,02:30-02:45,02:45-03:00,03:00-03:15,03:15-03:30,03:30-03:45,03:45-04:00,04:00-04:15,04:15-04:30,04:30-04:45,04:45-05:00,05:00-05:15,05:15-05:30,05:30-05:45,05:45-06:00,06:00-06:15,06:15-06:30,06:30-06:45,06:45-07:00,07:00-07:15,07:15-07:30,07:30-07:45,07:45-08:00,08:00-08:15,08:15-08:30,08:30-08:45,08:45-09:00,09:00-09:15,09:15-09:30,09:30-09:45,09:45-10:00,10:00-10:15,10:15-10:30,10:30-10:45,10:45-11:00,11:00-11:15,11:15-11:30,11:30-11:45,11:45-12:00,12:00-12:15,12:15-12:30,12:30-12:45,12:45-13:00,13:00-13:15,13:15-13:30,13:30-13:45,13:45-14:00,14:00-14:15,14:15-14:30,14:30-14:45,14:45-15:00,15:00-15:15,15:15-15:30,15:30-15:45,15:45-16:00,16:00-16:15,16:15-16:30,16:30-16:45,16:45-17:00,17:00-17:15,17:15-17:30,17:30-17:45,17:45-18:00,18:00-18:15,18:15-18:30,18:30-18:45,18:45-19:00,19:00-19:15,19:15-19:30,19:30-19:45,19:45-20:00,20:00-20:15,20:15-20:30,20:30-20:45,20:45-21:00,21:00-21:15,21:15-21:30,21:30-21:45,21:45-22:00,22:00-22:15,22:15-22:30,22:30-22:45,22:45-23:00,23:00-23:15,23:15-23:30,23:30-23:45,23:45-00:00,Baseload,Peakload
2025-10-11,0,-0.49,-0.43,-0.33,-0.12,-0.09,-0.09,-0.07,-0.14,-0.18,-0.09,-0.07,-0.21,-0.21,-0.2,-0.2,0.03,0.04,0.02,0.01,0.1,0,0,-0.06,-0.16,-0.16,-0.19,-0.22,-0.46,-0.53,-0.38,-0.46,0.01,0.01,0.01,0.02,0.2,0.03,0.02,0.01,0.16,0.01,0.01,0,0.05,0.01,0.01,0.01,-0.12,-0.4,-0.09,0,-0.67,-0.65,-0.2,-0.47,0,-0.25,-0.04,-0.03,0,0,0.01,0.16,0.44,0.93,0.49,-0.68,1.55,1.43,1.74,2.3,1.72,2.3,2.3,2.3,2.2,2.14,2.3,2.44,2.52,2.47,2.48,2.52,2.34,2.54,2.72,2.71,2.75,2.45,2.07,1.81,2.3,1.95,1.61,1.42,0.57,0.49
2025-10-12,2.44,2.3,2.07,1.9,1.66,1.48,1.41,1.04,1.35,1.25,0.77,0.56,0.59,0.47,0.42,0.4,0.42,0.42,0.42,0.42,0.34,0.3,0.29,0.32,0.29,0.26,0.48,0.3,0,0,0,0,0.01,0.01,0.01,0.01,0.42,0.31,0.32,0.55,0.4,0.21,0.3,0.02,0.01,0.01,0,0,0,0,0,0,-0.14,-0.13,-0.04,-0.01,0,0,0,-0.01,0.01,0.02,0.01,0.01,0,0.01,0.8,1.72,1.27,1.69,2.3,2.43,1.71,1.71,1.69,1.61,2.3,2.14,2.18,1.79,1.63,1.46,0.93,0.27,1.41,0.9,0.18,0.05,0.21,0.07,0.01,0.01,0.02,0.01,0.01,0.01,0.62,0.58
2025-10-13,1.01,1.63,1.72,1.71,1.49,1.71,1.72,2.01,1.71,1.72,2.14,2.3,2.16,2.3,2.3,2.3,1.81,2.3,2.45,2.49,1.72,2.93,3.7,3.8,2.3,2.98,3.79,4.99,7.23,5.82,4.99,5,3.77,3.8,9,9.35,5.95,5.97,9.99,10.97,6.01,8.99,9.99,10,6.74,9.18,10.1,11.42,9.99,10.31,10.72,11.82,9.92,11.21,13.88,19.99,12.85,13.57,13.77,15.86,10.28,13.02,13.26,13.75,13.31,13.61,13.67,13.36,23.62,23.09,11.83,10.34,18.58,14.97,16.4,18.82,17.41,19.65,19.99,18.52,14.07,15.01,30.62,36.01,24.51,37.09,42.79,43.57,41.83,43.96,49.03,53.24,33.46,38.68,31.72,27.81,13.06,12.55
2025-10-14,50.65,49.9,54.22,56.43,50.57,52.69,53.05,54.59,47.78,48.6,48.75,49.21,49.94,50.25,49.9,48.48,48.51,48.6,49.3,48.41,47.94,42.48,42.95,31.14,43.73,11.75,4.34,2.3,8.48,7.21,7.06,10.05,11.94,11.56,9.65,10.82,11.7,10.52,9.84,9.43,12.33,5.18,5.53,5.18,4.99,6.1,7.07,11.01,5,6.94,7.2,5.99,5,4.99,4.9,3.79,4.99,4.49,3.8,3.75,4.99,3.78,3.69,1.72,3.77,2.9,1.82,1.71,2.9,2.46,2.3,1.85,2.3,2.3,1.99,1.72,2.3,1.82,1.72,1.7,1.43,1.36,1.72,3.69,0.76,1.72,3.4,3.46,2.3,2.3,2.3,2.32,2.17,2.3,2.3,2.3,16.23,5.28
2025-10-15,2.3,2.3,2.3,2.3,2.3,2.16,2.19,1.76,1.73,1.72,1.72,1.72,1.72,1.72,1.63,1.72,1.52,1.73,2.09,2.16,2.06,2.45,2.51,2.91,2.49,2.82,3.67,3.75,3.8,3.76,3.76,3.77,3.43,3.43,3.16,3.5,2.3,2.48,2.52,2.49,3.39,3.17,2.91,2.42,3.39,2.78,2.46,2.42,3.4,2.52,2.47,2.44,2.02,1.73,2.01,2.24,2.05,2.3,2.51,3.4,1.83,2.44,3.4,3.44,3.46,3.06,2.46,2.44,3.73,3.66,2.49,1.73,3.43,2.47,2.3,1.72,2.36,2.01,1.46,0.47,0.8,0.62,0,0,0.01,-0.25,-0.91,-0.97,-0.63,0.01,0.24,0.01,0.08,0.43,-0.03,-0.53,2.1,2.62
2025-10-16,2.3,0.54,0.49,0.62,0.91,0.88,0.99,0.95,0.7,0.69,1,1.33,0.88,0.91,0.92,1.14,0.74,0.85,0.93,1.45,1.39,1.58,1.72,2.3,0.56,0.86,1.59,1.15,1.72,2.3,1.46,0.01,0.31,0.37,0.8,2.9,-0.44,0.4,3,3.37,2.44,2.43,2.3,2.3,2.3,2.44,2.43,2.42,2.9,2.9,2.51,2.81,2.43,2.44,2.44,2.44,2.16,2.3,2.3,2.3,2.3,2.39,2.5,2.9,2.47,2.51,2.99,3.11,3.4,3.56,3.24,1.92,3.4,3.4,3,2.3,3,2.44,2.3,2.45,1.75,2.44,1.77,2,2.3,2.3,2.49,2.51,2.48,2.3,1.99,2.3,2.3,2.3,2.3,2.3,1.95,2.4
2025-10-17,2.47,2.45,2.47,2.5,2.52,2.99,3,3.31,3,3.4,3.67,3.72,3.49,3.7,3.75,3.78,3.78,3.8,3.8,3.85,3.8,3.8,3.99,3.99,3.68,3.71,3.8,3.8,5.66,5.2,5.5,3.8,5.98,9.66,9.99,9.98,5.98,7.31,9.84,10,10,10,10,14.79,9.99,10.31,12.96,15.67,14.99,15.21,15,13,10.82,10,9.99,9.19,7.98,5.17,4.84,4.3,5.88,4.99,4.99,4.99,5,5,5,4.63,6.88,4.99,4.48,4.46,6.48,4.95,4.43,3.8,4.41,3.8,3.8,3.78,3.8,3.8,3.77,3.75,3.73,3.71,3.7,3.69,3.61,3.48,3.45,3.43,3.45,3.45,3.44,3.4,5.77,7.91
2025-10-18,3.8,3.8,3.8,3.8,3.76,3.77,3.78,3.78,3.77,3.78,3.78,3.78,3.74,3.74,3.74,3.74,3.74,3.75,3.76,3.77,3.8,3.8,3.8,3.8,3.78,3.78,3.78,3.78,3.79,3.79,3.8,3.8,3.78,3.78,3.78,3.78,3.78,3.78,3.8,3.8,3.98,4.92,4.99,5,4.99,4.99,4.67,4.64,4.99,4.99,4.99,4.92,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,5,5,5,5,4.99,3.8,4.99,4.98,3.8,3.71,5,4.93,3.99,3.8,3.76,3.73,3.74,3.7,3.69,3.52,3.47,3.5,3.4,3.5,3.7,3.78,3.69,3.69,3.7,3.74,3.8,3.76,3.7,3.41,4.13,4.52
2025-10-19,3.5,3.4,3.01,2.95,2.51,2.5,2.51,2.82,2.91,2.74,2.51,2.49,2.52,2.51,2.5,2.5,2.57,2.73,2.88,2.95,2.68,2.79,2.99,3.01,2.51,2.52,2.9,3.01,3.01,3.07,3.39,3.49,3.69,3.7,3.74,3.8,3.7,3.8,4.33,3.72,4,4.1,4.2,3.75,3.94,3.94,3.69,3.61,3.75,3.77,4,4,3.79,3.8,4,4.99,4.99,4.69,4.63,5.08,3.79,5.09,5,4.99,4.99,5,3.8,3.74,4.67,3.8,3.8,3.78,3.7,3.7,3.8,4.18,3.7,4.51,4.99,4.99,4.99,5,5,5,5,5,5,5,5,5,5,5,4.99,4.99,4.99,4.99,3.85,4.15
2025-10-20,5,5,5,7.4,5,5.89,12.99,16.52,5,10.18,16.46,19.99,7.29,13.46,18.22,20,7.87,13.81,18.24,25.29,24.46,29.5,35.25,48.37,52.16,60.22,54.76,54.29,59.14,53.73,48.45,39.73,55.08,54.35,56.11,61.99,51.92,57.1,65.86,64.5,67.19,66.35,63.22,59.41,61.55,60.97,59.57,58.63,59.36,53.73,50.78,53.51,56.01,57.64,56.75,56.36,55.42,59.37,62.26,64.94,62.15,60.98,59.98,59.64,64.37,64.15,62.22,59.52,62.59,60.44,57.7,56.8,58.03,57.5,57.19,57.96,52.53,39.27,30,29.99,30,30,26.54,16.29,29.99,26.83,18.68,11.79,21.96,13.58,5.99,4.99,10.56,5,5,5,39.83,57.56
2025-10-21,3.8,3.68,3.61,3.65,3.8,3.8,3.8,3.87,3.95,3.99,4,4.47,4.51,4.99,4.99,4.99,4.66,4.9,4.63,4.59,3.71,3.77,3.79,3.8,3.76,4.17,4.99,6.54,5,5,6.3,6.96,9.14,6.58,5,4.99,5,4.99,4.99,4.27,4,3.8,3.8,3.8,4,3.8,3.8,3.75,3.78,3.76,3.8,4.61,4.6,5,6.57,7.53,11.54,10.1,6.38,4.99,8.35,4.44,3.99,3.82,3.76,3.8,3.79,3.77,3.77,3.76,3.72,3.7,4.3,3.98,3.8,3.74,3.72,3.64,3.39,2.91,2.91,2.47,2.3,1.73,1.73,1.46,1.47,1.06,1.51,2.19,2.3,2.24,2.3,2.39,2.19,1.97,4.2,4.76
2025-10-22,2.3,1.89,2.3,2.3,2.28,2.3,2.3,1.73,2.3,2.3,1.73,1.49,1.81,1.55,1.54,1.49,2.3,2.3,2.01,2.3,1.39,0.19,0.92,2.3,0.45,1.73,2.46,2.97,2.76,3.08,3.4,3.68,3.17,3.26,3.35,3.39,3.02,3.01,3.02,3.06,3.01,2.95,2.92,2.89,2.97,2.92,2.85,2.83,2.92,2.92,2.92,2.93,2.92,2.96,2.99,3.02,2.99,3,2.98,2.99,2.91,2.77,2.72,2.64,3.12,3.4,3.64,3.69,2.8,2.52,2.5,2.48,2.69,2.79,2.83,2.91,3.11,3.07,3.07,3.06,3.05,3.39,3.48,3.61,3.58,3.7,3.65,3.22,2.92,2.46,2.3,1.55,2.3,1.92,1.65,1.09,2.63,2.98
2025-10-23,2.87,2.9,2.9,2.74,3,3.28,3.4,3.64,3.48,3.74,3.8,3.98,3.97,4,4.47,5.26,4.09,5,6.44,8.52,5.29,7.38,10.4,13.03,10.61,12.99,17.58,24.2,18.76,24.39,31.22,39.99,42.75,44.99,53.22,61.35,53.89,59.67,64.23,69.18,56.44,65.04,70.16,65.17,66.17,66.63,65.64,64.99,65.43,64.47,64.04,62.93,64.28,63.99,63.56,62.94,58.84,61.71,63.5,64.51,62.69,65.95,66.95,67.52,65.74,66.57,66.66,66.37,66.75,67.01,67.78,68.15,67.45,67.46,67.47,66.92,66.3,66.11,65.82,63.1,44.9,41.95,41.27,39.44,39.39,39.19,38.89,38.43,38.8,38.14,36.72,35.53,32.9,30.17,29.4,29.03,41.15,63.72
2025-10-24,18,16.75,10.83,7.59,11.85,8.66,7.82,5.74,8.41,5.77,4.34,3.71,4.58,4.45,4.36,4.08,3.7,3.76,3.7,3.66,3.55,3.83,6.07,12.19,5.6,12.95,25.43,37.01,49.99,55.95,45.72,48.08,48.68,45.87,49.15,55.54,45.83,51.3,57.86,51.45,41.68,34.6,18.68,19.64,21.62,17.33,19.95,13.74,13,12.72,12.44,12.64,24.19,25.76,23.75,24.15,29.68,27.4,26.91,23.23,20.7,18.96,15.44,14.25,7.8,13,27.81,26.2,11.8,6.56,5,4.99,27.09,24.12,17.35,12.27,11.43,6.05,5.2,5,7.91,6.04,5,5,6.69,5,5,5,5.73,5,4.99,4.99,9.11,5,4.99,3.96,17.37,23.54
2025-10-25,4.69,5.37,4.83,3.64,4.49,4.03,3.1,2.37,3.61,2.79,1.66,1.56,1.9,1.22,1.01,0.88,1.01,0.95,0.9,0.88,0.81,0.83,1.06,1.31,0.75,0.97,1.4,2.43,2.81,3.09,2.57,2.5,3.44,3.51,3.65,3.7,3.65,3.51,3.64,3.7,3.71,3.71,3.71,3.72,3.76,3.87,3.78,3.78,4.63,5.4,6.81,5.52,5.15,4.96,4.69,4.92,4.63,4.61,4.62,4.64,5.6,5,5,5,4.7,4.81,5,5.69,3.78,4,4.99,6.2,5.86,4.83,4.51,4.49,4.14,4.44,3.99,3.8,4.72,3.93,4.32,3.95,4.39,4.71,4.71,4.48,4.41,4.01,3.79,3.74,4.6,4.48,3.79,3.68,3.69,4.48
2025-10-26,3.42,2.58,3.14,3.24,3.71,3.49,3.48,3.13,2.88,2.1,2.36,1.34,1.48,1.22,1.12,0.66,1.27,0.54,0.54,0.76,0.69,1.23,1.26,1.3,1.47,1.6,1.69,2.02,2.12,2.46,2.54,2.81,2.49,2.5,2.61,2.83,2.3,2.53,2.76,2.91,3.04,3.36,3.42,3.44,3.69,3.76,3.8,3.93,3.73,3.83,3.87,4.24,4.34,4.41,4.81,5,4.6,4.82,5.4,7.21,4.48,4.45,5.01,9.77,3.61,4.59,4.94,10,4.19,4.99,6.07,7.55,5.36,6.99,7,7,10.97,11.2,11.26,9.14,11.94,7,6.99,7.04,7.53,10.63,9.99,8.21,8.57,8.43,6.35,6.04,7.62,10.16,5.36,5.05,4.47,4.41
2025-10-27,5.73,5.72,5.41,4.9,5.27,5.23,5.21,5.12,5.16,4.77,4.68,4.78,4.97,5.26,5.36,5.4,5.15,5.2,5.26,5.72,5.06,6.14,11.76,19.14,5.62,14.07,19.1,17.65,21.31,19.92,24.29,31.44,22.12,23.94,24.3,27.73,13.76,12.92,11,12.02,12.84,11.33,11.49,17.5,27.6,26.58,28.24,31.31,24.27,28.3,28.47,28.15,11.68,12.56,14.79,17.57,18.73,18.43,17.16,17.16,19.87,19.89,15.91,14.96,11.12,10.59,11,13.04,19.9,21.72,22.5,24.28,23.66,19.13,20.55,16.85,12.08,11.38,11.37,12.02,13.31,10.96,10.6,12.09,7.83,7.03,10.82,9.51,12.84,10.94,9,9,17.75,13.24,9.81,9,14.14,18.41
2025-10-28,23.58,19.01,13.5,5.57,20.75,23.36,16.07,5.69,10.83,8.52,6.24,4.92,13.13,9.88,8.8,9.04,5.03,6.42,12.12,20.2,12.14,14.86,36.68,46.25,27.47,40.05,40.31,43.37,30.62,40.21,45.42,52.73,48.59,48.81,58.1,64.96,50.4,51.63,61.87,78.87,63.42,66.31,72.9,75.38,72.66,74.25,74.69,74.84,73.45,72.27,69.2,66.5,63.43,61.09,60.07,58.88,55.11,54.99,62.02,62.73,67.54,66.6,64.71,59.17,67.08,64.47,61.23,60.03,67.4,66.45,65.44,65.75,66.26,67.63,67.24,67.07,64.29,66.97,66.85,67.94,59.61,58.66,58.72,53.73,59.52,58.57,57.81,53.68,59.35,57.8,50.68,42.31,54.08,51.08,45.34,39.19,48.34,64.74
2025-10-29,59.87,54.76,49.88,44.57,53.53,47.41,45.67,44.58,45.82,45.29,49.14,50.06,46.09,49.64,49.29,48.65,42.33,49.74,53.46,61.08,44.51,55.84,71.91,76.3,60.37,71.06,68.76,62.41,57.62,58.22,60.09,71.43,70.96,75.02,77.09,73.57,79.49,80.27,74.48,70.62,85.44,74.46,70.37,67.04,70.44,67.27,69.4,69.82,66.28,69.33,74.15,80.45,70.06,71.78,72.51,70.84,70.49,72.69,72.97,68.62,68.82,68.9,65.75,62.49,68.04,66.12,65.46,61.36,63.68,69.44,67.08,68.1,72.9,73.03,69.98,67.19,64.9,68.04,68.12,70.1,65.85,66.42,66,66.37,65.91,66.38,67.23,70.81,68.46,67.08,51.61,45.46,52.61,49.6,47.11,46.6,63.52,70.53
2025-10-30,63.82,65.46,63.4,56.44,61.65,58.29,53.11,49,54.34,51.07,47.79,45.04,47.54,45.73,43.98,43.76,42.36,44.18,44.12,50.06,36.99,40.92,51.6,65.37,61.08,68.09,75.21,78.47,73.62,85.4,89.47,86.29,104.79,90.37,92.85,70.28,92.73,77.28,62.94,55.91,71.73,59.65,44.47,43.78,48.29,48.3,47.28,44.58,44.62,43.66,41.01,39.17,42.5,40.87,39.55,35.2,20.49,18.84,44.49,46.97,6.97,17.09,9.55,5.56,11.11,6.06,5,4.99,6.06,5,4.99,4.57,5.14,4.99,4.57,4.04,4.66,4.2,3.78,3.69,3.74,3.69,3.39,3.04,2.88,2.64,2.37,2.3,4.53,4,3.78,3.71,4.38,4.1,3.91,3.72,36.82,34.05
2025-10-31,3.98,3.78,3.7,3.75,3.72,3.74,3.75,3.72,3.64,3.52,3.51,3.58,3.37,3.37,3.29,3.39,2.97,2.97,3.05,3.29,2.87,3.4,4.29,5.89,3.76,4.96,5.4,7.6,7.73,13.57,15.93,12.63,19.23,17.36,14.78,14.29,12.31,14.68,14.12,15.77,12.68,13.59,13.29,18.58,15,16.69,17.84,19.18,17.05,18.07,17.25,19.83,18.01,19.52,21.28,23.41,22.84,27.73,33.72,37,37,36.99,34.31,33.97,33.94,35.36,34.82,37.75,33.77,34.49,35.94,38.08,40.18,42.27,45.46,48.94,43,43.75,40.68,38.16,31.71,25.18,23.44,22.35,27.21,24.53,19.39,16.24,23.29,21.8,15.35,13.72,13.95,13.12,17.35,16.76,18.52,26.96
