Date,00:00-00:15,00:15-00:30,00:30-00:45,00:45-01:00,01:00-01:15,01:15-01:30,01:30-01:45,01:45-02:00,02:00-02:15,02:15-02:30,02:30-02:45,02:45-03:00,03:00-03:15,03:15-03:30,03:30-03:45,03:45-04:00,04:00-04:15,04:15-04:30,04:30-04:45,04:45-05:00,05:00-05:15,05:15-05:30,05:30-05:45,05:45-06:00,06:00-06:15,06:15-06:30,06:30-06:45,06:45-07:00,07:00-07:15,07:15-07:30,07:30-07:45,07:45-08:00,08:00-08:15,08:15-08:30,08:30-08:45,08:45-09:00,09:00-09:15,09:15-09:30,09:30-09:45,09:45-10:00,10:00-10:15,10:15-10:30,10:30-10:45,10:45-11:00,11:00-11:15,11:15-11:30,11:30-11:45,11:45-12:00,12:00-12:15,12:15-12:30,12:30-12:45,12:45-13:00,13:00-13:15,13:15-13:30,13:30-13:45,13:45-14:00,14:00-14:15,14:15-14:30,14:30-14:45,14:45-15:00,15:00-15:15,15:15-15:30,15:30-15:45,15:45-16:00,16:00-16:15,16:15-16:30,16:30-16:45,16:45-17:00,17:00-17:15,17:15-17:30,17:30-17:45,17:45-18:00,18:00-18:15,18:15-18:30,18:30-18:45,18:45-19:00,19:00-19:15,19:15-19:30,19:30-19:45,19:45-20:00,20:00-20:15,20:15-20:30,20:30-20:45,20:45-21:00,21:00-21:15,21:15-21:30,21:30-21:45,21:45-22:00,22:00-22:15,22:15-22:30,22:30-22:45,22:45-23:00,23:00-23:15,23:15-23:30,23:30-23:45,23:45-00:00,Baseload,Peakload
2025-10-11,102.51,97.62,88.08,83.05,91.11,89.52,87.4,87.17,87.65,88.63,87.72,86.72,86.51,84.69,84.23,82.7,83.36,83.03,81.41,82.49,82.38,84.88,85.29,87.44,87.87,88.97,91.2,93.02,96.71,95.06,97.62,97.62,103.96,103.23,101.37,97.16,109.5,106.11,97.63,97.62,108.91,105.6,97.62,105.6,105.89,105.94,105.6,105.6,105.6,105.6,99.51,97.63,105.6,105.6,105.6,103.09,105.6,105.6,106.45,111.23,105.6,105.6,105.6,106.16,103.86,114.52,135.72,115.24,104.66,107.88,127.93,148.93,108.72,122.57,128.5,143.12,130.56,139.76,130.45,120.8,146.57,128.82,108.56,99.69,126.46,114.52,114.52,103.36,123.67,111.13,101.57,97.45,106.05,105.04,94.25,88.28,103.38,110.85
2025-10-12,108.8,105.82,88.25,82.36,102.19,97.26,86.62,85.33,98.02,88.43,85.39,86.19,90.92,86.73,86.02,84.46,81.88,83.27,93.79,93.78,84.4,84.45,94.27,94.28,86.18,88.36,91.07,89.65,98.49,86.13,86.98,86.36,103.22,88.55,86.53,76.87,101.07,94.72,81.86,77.19,94.29,89.7,80.63,80.94,87.58,89.58,81.78,80.85,81.08,82.93,89.58,91.77,76.52,94.28,98.49,94.27,94.29,95.04,85.47,95.21,73.42,94.27,93.38,98.49,97.55,98.49,98.49,106.46,97.95,105.44,111.99,113.24,92.11,102.3,105.52,109.88,105.52,107.87,112.63,109.16,112.51,111.88,105.52,105.08,115.84,110.86,105.99,102.46,120.61,112.75,103.78,97.26,103.16,97.29,95.51,96.74,94.71,93.93
2025-10-13,105.05,105.52,105.52,107.87,107.87,107.87,107.87,107.87,105.05,105.05,105.05,105.05,104.64,104.75,107.5,104.58,98.49,98.49,102.11,101.46,91.43,96.37,98.49,114.66,78.04,105.52,133.6,175.07,122.99,200,241.77,255.37,251.67,224.04,170.68,135.19,200.16,152.21,131.67,105.52,142.94,133.72,114.01,105.6,115.22,107.85,104.58,99.32,104.58,96.68,93.13,89.1,96.04,93.21,89.39,86.27,83.73,89.21,98.87,105.05,90.99,97.4,107.87,120.43,95.57,104.25,111.45,133.77,97.8,114.42,180.38,264.35,183.5,244.69,335.79,379.25,334.09,320.35,255.37,207.49,252.32,177.13,126.26,119.63,163.53,126.51,106.46,104.58,134.48,129.63,116.86,106.46,124.27,108.91,107.39,105.65,136.67,149.98
2025-10-14,114.93,116.53,106.54,106.53,107.36,106.53,106.54,107,106.53,106.53,106.53,106.53,106.53,104.99,106.53,106.53,106.54,106.54,106.53,106.53,100.25,106.54,107.43,113.79,114.04,124.37,140.99,155.65,165.35,212.69,238.99,212.81,260.53,251.4,178.95,154.57,232.75,163.79,138.95,125.63,179.72,132.67,116.33,108.5,136.61,122.52,117.47,108.61,114.34,113.09,108.74,105.13,108.6,108.88,111.36,108.88,109.82,116.39,122.03,131.5,119.02,119.68,153.24,171.61,152.03,164.39,203.61,241.26,171.54,185.16,252.76,362.91,260.08,347.25,463.95,509.88,494.81,457.8,386.6,302.72,337.17,245.54,179.64,141.2,199.23,152.82,137.72,118.27,140.61,129.38,122,115.54,123.31,117.32,109.8,107.89,164.87,196
2025-10-15,122.35,116.18,115.12,113.71,119.03,114.13,111.44,109.75,111.43,112.99,111.55,111.35,107.35,107.49,110.13,111.12,112.99,111.04,109.3,113.99,110.67,114.41,118.2,117.7,115.32,131.26,170.76,203.71,221.05,287.32,325.54,314.56,357.34,306.68,248.54,198.5,250.58,198.11,143.62,131.53,164.11,141.22,132.08,112.23,148.34,132.46,118.82,112.45,130.15,126.41,118.03,111.66,120.21,117.96,113.39,109.55,111.21,138.79,133.8,132.04,107.53,110.3,129,159.57,105.3,124.73,160.39,176.34,111.4,116.99,160.57,241.57,149.16,177.08,224.45,266.59,275.31,229.44,168.76,156.32,194.01,134.43,111.16,104.12,132.99,112.91,102.77,94.13,111.24,103.62,94.73,98.53,105.75,105.61,105.62,105.89,145.95,160.64
2025-10-16,112.8,105.69,105.23,105.73,106,105.91,105.89,106.09,105.85,105.72,105.69,105.23,105.23,105.23,105.23,105.23,105.86,105.94,105.91,113.21,106.16,105.69,105.69,107.82,102.89,115.99,131.45,135.29,103.81,122.17,123.94,125.3,147.32,145.97,132.85,103.86,147.5,133.02,106.38,94.5,119.09,94.77,94.52,94.8,107.1,105.38,101.15,94.9,94.9,94.9,94.91,102.87,95.58,102,107.1,102.21,94.85,100.52,107.48,134.64,129.54,106.17,105.71,107.94,105.4,118.16,142.67,132.3,108.21,132.66,142.03,151.27,121.79,137.02,167.36,175.1,145.03,151.21,151.98,137.22,149.66,134.28,131.81,105.71,139.99,115.21,105.25,94.7,105.69,105.23,105.77,105.7,106.18,106.11,105.73,105.91,115.22,119.25
2025-10-17,105.33,106.01,105.79,106.1,106.59,106.41,105.8,106.34,106.33,105.8,105.8,105.8,105.8,105.8,105.81,105.83,148.1,106.01,106.06,105.8,106.15,105.82,104.85,105.32,98.76,114.26,127.13,137.01,127.84,167.62,165.91,149.39,178.87,159.99,140.85,124.03,161.02,133,120,102.06,130.29,124.54,113.73,103.94,115.97,104.6,96.4,106.23,119.86,124.34,98.79,96.4,107.67,106.55,108.13,109.09,109.09,107.67,102.43,104.13,96.4,103.59,113.57,137.32,124.38,145.87,155.73,161.8,129.08,152.82,179.01,167.25,136.84,153.89,187.83,179.76,177.12,171.41,153.35,142.63,145.75,151.89,129.32,106.75,140.6,108.35,97.64,96.4,106.75,102.85,98.01,96.4,106.03,105.32,105.79,106.06,122.44,130.82
2025-10-18,103.16,96.33,93.99,75.82,92.7,92.11,79.02,79.65,90.97,82.39,80.24,79,79.82,80.46,85.22,88.35,82.35,82.68,85.87,90.18,78.75,79.68,90.06,83.79,75.2,81.5,92.15,99.97,94.45,99.49,108.07,114.11,113.72,106.92,106.67,97.28,106.95,96.34,92.87,75.03,94.45,92,74.66,72.99,86.68,83.61,83.08,75.56,80.67,79.63,75.76,70.74,74.28,72.62,69.89,71.93,69.78,74.99,77.99,83.75,74,82.49,89.07,99.46,86.3,95.86,101.69,119.42,96.33,105.25,117.33,161.64,118.65,125.37,131.1,127.84,131.33,119.69,109.07,106.84,129.63,106.58,99.01,95.87,106.66,103.85,95.87,95.86,108.06,100.68,98.52,95.87,106.66,105.25,97.27,96.33,93.95,94.99
2025-10-19,137.66,108.35,102.11,97.52,107.56,99.77,97.52,97.52,98.04,97.53,98.47,97.53,97.53,97.53,97.53,102.94,97.52,102.81,103.64,106.46,106.01,106.93,106,105.59,107.88,107.88,107.88,108.11,97.52,105.32,97.52,97.27,106.93,101.5,97.52,97.41,99.56,107.88,97.34,95.63,96.33,96.14,77,61.35,76.41,68.34,61.25,41.77,55.29,40.18,28,15.86,24.08,21.6,20.29,48.11,29.3,53.78,59.62,74.01,49.99,84.73,101.15,110.23,107.89,107.88,105.52,115.41,108.68,146.2,162.99,147.44,117.77,154.52,174.7,180.94,171.99,176.02,162.99,148.87,162.99,148.39,125.33,106.94,138.81,121.8,107.29,104.09,110.71,106.93,97.52,97.52,98.47,102.57,95.37,97.2,100.1,93.51
2025-10-20,97.05,97.05,95.39,94.93,97.05,97.04,95.38,91.15,94.95,92.38,89.51,89.51,89.65,89.51,89.52,93.6,94.97,89.51,82.92,95.39,75.69,89.51,104.76,139.43,97.05,115.41,141.32,142.98,178.06,250.52,241.87,218,137.57,142.62,120.52,97.05,107.28,97.52,65.02,76.41,69.9,68.08,22.84,29.81,65.06,60.76,59.36,32.77,23.52,16.07,11.11,15.13,2.91,9.01,42.57,52.8,44.16,59.97,63.46,90.45,78.25,89.36,99.78,127.04,93.81,103.6,118.07,136.64,97.52,120.45,136.62,132.82,98.91,97.53,137.56,112.8,104.83,108.12,104.93,97.05,97.52,97.05,96.58,93.85,103.2,94.22,94.22,95.77,130.06,123.77,97.52,82.51,112.82,91.4,61.74,52.99,94.33,80.82
2025-10-21,85.17,74.98,58.87,55.82,60.1,65.98,54.25,39.18,63.12,52.06,50.62,40.55,52.49,44.58,41.01,38.58,41.71,42.49,53.55,62.21,41.06,63.39,94.57,153.75,97.17,106.59,106.59,153.76,99.14,128,126.44,113.47,113.74,119.55,121.97,97.17,100.47,94.74,90.6,79.32,86.43,62.68,28.51,38.34,62.7,40.61,20,15.15,42.59,25.79,20.64,16.12,20.64,19.16,28.1,35,41,44.12,61.38,78.74,60.93,94.58,97.16,118.06,97.17,97.17,118.28,131.91,130.27,145.28,155.65,153.76,107.55,137.13,143.8,146.7,138.21,140.2,135.21,119,145.05,129.99,106.12,97.17,132.02,122.9,100.35,97.17,153.75,116.59,115.55,106.12,107.53,106.12,104.16,79.26,85.98,84.86
2025-10-22,98.96,95.84,87.34,85.82,94.87,94.4,91.24,92.05,94.86,94.41,94.4,94.4,94.42,94.85,96.51,97.24,103.84,97.23,94.99,98.47,99.12,116.83,107.6,105.72,97.24,109.5,118.84,146.44,130.04,168.34,205.01,176.3,171.34,153.89,134.96,111.12,148,139.02,115.64,102.14,130.54,106.82,97.23,90.73,99.3,96.64,96.73,96.81,97.18,97.16,97.05,96.9,96.92,97.05,97.23,97.24,97.15,96.75,100.17,109.02,104.37,105.27,125.54,139.24,117.97,156.3,187.63,214.49,169.79,175.25,231,278.28,225.48,271.64,336.1,347.25,325.22,300.27,255.05,220.19,259.81,194.97,150.29,136.49,180.11,142.4,120.37,105.04,145.25,130.63,116.65,109.38,117.39,114.67,110.63,102.42,136.15,153.27
2025-10-23,115.52,108.18,107.98,107.97,110.27,107.98,107.98,107.97,153.72,106.56,106.56,115.79,106.57,106.57,107.98,107.98,106.57,106.56,106.56,106.57,106.56,97.04,107.97,107.98,122,138.34,157.24,170.04,141.47,184.43,187.92,167.36,183.05,162.68,122.3,107.97,116.84,109.85,101.52,95.25,107.6,97.15,96.21,105.15,96.67,94.59,90.88,89.6,88.78,86.78,86.77,89.01,81.95,85.22,95.23,95.73,96.21,97.15,105.62,105.62,97.14,96.96,97.84,124.06,100.47,113.58,115.94,141.01,109.54,132.42,139.7,151.84,109.26,113.72,128.39,131.25,132.03,139.13,130.28,106.56,147.56,138.1,110.01,107.05,131.54,106.58,105.16,106.58,116.11,115.59,112.84,107.98,115.96,108.01,107.27,107.2,115.06,110.47
2025-10-24,105.72,105.26,95.64,92.84,105.25,98.21,94.4,85.98,94.89,87.52,90.74,86.86,87.94,84.31,92.52,95.33,89.03,75.59,95.69,105.25,96.39,101.49,99.04,87.78,97.71,108.21,125.97,125.97,105.72,143.44,160.16,157.08,167.03,157.74,137.55,125.65,148.91,122.71,121.49,111.61,126.21,105.72,105.12,105.72,104.25,107.62,114.38,105.72,97.71,107.62,119.19,126.04,110.36,124.84,127.87,113.65,122.72,111.68,107.62,100.11,108.08,109.5,109.5,111.63,107,114.69,124.04,137.33,116.32,139.64,168.93,182.65,107.62,131.01,134.9,136.41,133.55,127,110.44,97.71,116.98,98.12,95.32,88.75,94.59,91.09,88.52,86.34,105.72,104.52,81.68,51.6,102.03,83.78,50.81,23.16,109.23,121.77
2025-10-25,97.01,98.78,94.39,70.86,89.26,75.91,54.06,41.52,63.03,59.05,59.04,48.1,55.86,61.29,74.24,76.05,67.92,79.42,94.9,94.47,74.21,82.71,97.36,101.18,105.78,107.22,115.71,116.65,115.7,115.71,132.42,133.23,125.14,120.09,110.13,104.23,105.79,105.78,94.48,65.58,87.84,69.42,31.01,20.68,29.69,20.77,20.83,9.14,16.68,10.96,10.75,9.37,13.87,13.54,12.6,28.97,32.85,80.29,89.26,98.76,84.47,89.27,103.91,105.78,110.28,114.29,104.22,104.31,106.74,116.47,128.41,118.69,107.21,121.53,132.25,132.55,104.18,103.73,97.19,96.14,96.84,95.84,95.7,95.88,111.46,114.28,107.68,96.29,105.79,105.78,99.77,84.24,105.78,104.36,69.29,37,83.32,77.5
2025-10-26,104.03,89.33,84.33,20.26,73.97,50.72,31.44,31.16,36.11,32,27.27,28.76,28.15,26.39,27.85,30.04,22.51,24.68,28.85,34.49,23.1,30.27,42.41,56.39,29.67,43.09,47.13,50.22,39.63,35.15,37.19,22.55,39.63,26.76,20.25,13.53,33.19,26.54,19.03,12.34,26.7,11.56,2.55,0.98,8.91,7.09,4.37,2.59,4.98,4.08,4.09,4.08,3.76,4.5,9.21,10.61,15.55,30.92,46.98,94.23,74.34,86.35,94.7,106.48,90.83,104.29,108.83,145.76,152.17,114.02,114.01,114.01,108.83,114.01,115.42,107.42,113.76,114,96.01,94.24,104.58,100.74,93.65,93.73,108.82,113,105.53,98.39,102.55,89.78,81.71,39.78,63.52,23.41,3.7,3.23,53.32,49.48
2025-10-27,20.64,32.52,16.34,14.03,25.19,20.64,15.97,15.53,17.78,16.83,17.91,19.39,15.2,17.51,18.05,17.95,15.72,16.69,28.41,44.06,-0.47,29.77,46.09,63.38,34.84,94.45,109.59,120.99,96.59,106.49,106.9,104.6,112.96,111.61,106.18,96.3,116.1,107.12,102.25,95.07,106.6,101.66,97.51,94.67,102.03,100.53,102.25,104.21,105.49,106.96,105.75,103.18,105.1,96.01,95.98,96.87,96.31,105.23,106.45,130.76,108.01,150.73,174.41,174.19,162.38,186.91,206.47,208.22,174.19,215.52,218.15,208.13,125.62,127.78,151.27,149.42,145.45,157.43,151.69,103.72,157.2,141.63,104.23,100.96,151.24,106.96,95.02,90.19,114.46,97.75,88.06,93.73,95.05,99.52,104.59,94.02,96.51,129.39
2025-10-28,94.45,71.78,57.86,41,53.34,41.28,40.14,35.18,39.48,34.17,33.22,32.85,27.97,27.02,29.93,29.98,20.46,24.67,33.75,39.91,12.25,35.12,54.41,73.01,47.97,95.86,104.83,106.24,96.81,97.02,101.26,96.81,103.79,96.81,95.86,95.76,98.48,95.87,92.77,91.75,93.92,83.05,80.28,90.42,91.09,93.68,93.68,93.75,103.63,103.9,104.5,104.84,107.66,107.67,109.07,114.34,104.83,104.83,108.6,104.83,103.9,103.89,112.69,120.84,105.06,124.95,142.34,152.28,127.36,149.08,144.92,138.12,125.23,118.31,120.91,114.35,113.34,107.56,106.73,106.35,108.61,102.08,96.81,95.74,100.02,95.42,92.06,94.97,107.66,96.81,95.49,74.1,103.65,93.52,70.9,63.39,87.8,108.5
2025-10-29,75.96,72.53,68.2,61.7,68.62,64.54,62,60.55,61.46,62.02,64.41,65.35,60.63,66.7,66.06,67.74,50.43,67.12,72.12,77.26,53.52,70.02,89.61,95.76,77.81,103.36,109.5,133.99,109.2,111.28,110.41,103.96,120.29,108.57,97.15,75,108.22,91.25,75.43,69.98,83.48,73.18,70.06,66.83,72.71,71.05,71.51,71.79,66.39,69.68,72.06,78.76,81.6,82.97,95.83,93.39,108.41,98.19,100.2,115.57,97.91,106.67,146.39,147.1,133.92,153.26,178.14,202.84,180.26,204.32,196.96,182.97,148.63,148.2,151.68,147.96,158.87,164.47,154.81,136.04,173.72,153.88,112.99,107.62,115.74,101.97,98.18,97.93,106.23,108.56,109.36,103.36,108.56,108.55,99.13,85.94,102.15,115.23
2025-10-30,105.59,94.55,78.31,63.04,82.83,76.13,68.41,64.79,74.69,72.18,71.04,68.18,67.71,70.34,70.34,64.17,66.67,61.28,61.99,57.02,53.95,61.32,95.6,107.54,70.57,93.88,132.06,154.7,108.96,110.32,108.96,103.47,112.87,99.53,97.12,94.31,100.63,99.35,98.46,98.19,95.6,94.64,94.41,95.29,95.41,95.41,95.44,95.68,94.32,94.47,94.66,96.71,94.85,94.96,95.07,97.17,97.94,96.63,96.5,99.05,94.88,97.91,95.24,113.2,97.82,98.73,100.33,123.68,93.97,102.34,113.39,128.8,108.17,108.37,108.49,107.49,108.49,108.49,108.32,102.29,108.96,98.89,95.17,88.74,103.78,99.74,95.89,79.92,108.96,98.9,91.99,67.99,107.53,94.15,73.13,36.88,92.98,100.73
2025-10-31,92.83,58.97,42.44,44.01,64.17,42.44,42.44,25.47,42.44,38.69,42.44,42.44,36.46,47.16,71.82,80.37,70.49,73.16,87.24,80.31,80.7,81.29,97.08,99.7,104.85,132.12,129.29,131.89,122.02,129.56,119.78,108.95,138.8,119.3,100.35,85.06,110.35,92.01,73.03,67.72,81.42,77.84,76.74,73.87,76.95,75.64,74.85,76.23,73.36,73.89,80.11,83.64,76.88,81.69,96.28,98.46,100.35,102.03,118.26,133.77,108.94,123.42,156.5,169.21,148.99,194.65,263.17,325.29,229.81,285.32,351.44,297.69,212.23,198.81,183.92,171.62,209.44,213.78,172.39,140.72,174.24,157.24,141.29,108.47,151.53,132.05,104.87,100.34,110.83,110.83,106.1,101.4,105.64,106.1,106.1,89.48,115.06,139.09
